"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:100Bq/kg)","판정"
"86","양조간장","지바현","2019-05-22","14,531","불검출","불검출","적합"
"87","캔디류","아이치현","2019-05-23","518","불검출","불검출","적합"
"88","곡류가공품","사가현","2019-06-18","600","불검출","불검출","적합"
"89","과자","아이치현","2019-06-12","446","불검출","불검출","적합"
"90","조림류","도쿠시마현","2018-12-25","12","불검출","불검출","적합"
"91","소스","히로시마현","2019-05-08","40","불검출","불검출","적합"
"92","맥주","후쿠오카현","2019-06-05","261,720","불검출","불검출","적합"
"93","청주","효고현","2019-06-07","24,000","불검출","불검출","적합"
"94","건면","사가현","2019-05-16","128","불검출","불검출","적합"
"95","건면","사가현","2019-05-28","100","불검출","불검출","적합"
"96","빵류","훗카이도","2019-05-27","3,888","불검출","불검출","적합"
"97","홍국색소","효고현","2019-06-13","4,014","불검출","불검출","적합"
"98","혼합제제","시즈오카현","2019-05-24","304","불검출","불검출","적합"
"99","혼합제제","오사카부","2019-05-31","500","불검출","불검출","적합"
"100","카레(커리)","니가타현","2019-05-17","264","불검출","불검출","적합"
"101","소스","사가현","2019-05-08","1,350","불검출","불검출","적합"
"102","소스","사가현","2019-05-02","1,350","불검출","불검출","적합"
"103","마요네즈","효고현","2019-06-07","1,800","불검출","불검출","적합"
"104","카레(커리)","나라현","2019-05-30","4,000","불검출","불검출","적합"
"105","카레(커리)","나라현","2019-02-01","1,700","불검출","불검출","적합"
"106","카레(커리)","나라현","2019-04-02","2,000","불검출","불검출","적합"
"107","천연향신료","도치기현","2019-04-23","252","불검출","불검출","적합"
"108","청주","히로시마현","2019-05-01","216","불검출","불검출","적합"
"109","청주","효고현","2019-06-07","1,866","불검출","불검출","적합"
"110","청주","사이타마현","2019-05-07","1,597","불검출","불검출","적합"
"111","리큐르","히로시마현","2019-04-12","624","불검출","불검출","적합"
"112","볶은커피","오사카부","2019-04-22","2,661","불검출","불검출","적합"
"113","액상차","후쿠이현","2019-05-13","3,540","불검출","불검출","적합"
"114","소스","사가현","2019-05-23","84","불검출","불검출","적합"
"115","비타민/엠에스엠","시즈오카현","","2,866","불검출","불검출","적합"
"116","청주","효고현","2019-05-23","15,552","불검출","불검출","적합"
"117","소스","효고현","2019-04-04","126","불검출","불검출","적합"
"118","소스","효고현","2019-04-10","284","불검출","불검출","적합"
"119","캔디류","아이치현","2019-05-27","396","불검출","불검출","적합"
"120","빵류","나가노현","2019-06-10","198","불검출","불검출","적합"
