"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:100Bq/kg)","판정"
"16","볶은커피","시즈오카현","2019-04-18","540","불검출","불검출","적합"
"17","볶은커피","시즈오카현","2019-04-04","432","불검출","불검출","적합"
"18","볶은커피","시즈오카현","2019-04-04","300","불검출","불검출","적합"
"19","고형차","시즈오카현","2019-05-02","40","불검출","불검출","적합"
"20","볶은커피","시즈오카현","2019-06-12","7,302","불검출","불검출","적합"
"21","고형차","시즈오카현","2019-05-02","200","불검출","불검출","적합"
"22","소스","아이치현","2019-06-19","3,000","불검출","불검출","적합"
"23","혼합제제","사이타마현","2019-05-29","200","불검출","불검출","적합"
"24","혼합제제","사이타마현","2019-04-12","100","불검출","불검출","적합"
"25","자당지방산에스테르","시가현","2019-04-22","2,000","불검출","불검출","적합"
"26","카라멜색소","히로시마현","2019-06-17","4,536","불검출","불검출","적합"
"27","카라멜색소","히로시마현","2019-06-15","5,058","불검출","불검출","적합"
"28","자당지방산에스테르","시가현","2019-05-27","9,020","불검출","불검출","적합"
"29","과자","나가노현","2019-06-10","192","불검출","불검출","적합"
"30","빵류","나가노현","2019-06-10","251","불검출","불검출","적합"
"31","과자","나가노현","2019-06-10","273","불검출","불검출","적합"
"32","캔디류","아이치현","2019-05-21","153","불검출","불검출","적합"
"33","과자","아이치현","2019-06-06","243","불검출","불검출","적합"
"34","가공두부","교토부","2019-06-16","17,500","불검출","불검출","적합"
"35","소스","니가타현","2019-05-21","1,898","불검출","불검출","적합"
"36","소스","니가타현","2019-04-15","4,212","불검출","불검출","적합"
"37","소스","니가타현","2019-05-27","8,433","불검출","불검출","적합"
"38","고추냉이/신선,냉장","후쿠오카현","2019-07-01","50","불검출","불검출","적합"
"39","효모식품","훗카이도","2019-05-24","30","불검출","불검출","적합"
"40","글리세린지방산에스테르","도치기현","2019-06-07","270","불검출","불검출","적합"
"41","치자황색소","효고현","2019-05-29","10","불검출","불검출","적합"
"42","혼합제제","오카야마현","2019-06-20","180","불검출","불검출","적합"
"43","혼합제제","오카야마현","2019-06-14","480","불검출","불검출","적합"
"44","혼합제제","시즈오카현","2019-04-08","40","불검출","불검출","적합"
"45","혼합제제","시즈오카현","2019-01-29","1,848","불검출","불검출","적합"
"46","과자","니가타현","2019-05-07","251","불검출","불검출","적합"
"47","과자","니가타현","2019-05-06","336","불검출","불검출","적합"
"48","과자","니가타현","2019-05-06","459","불검출","불검출","적합"
"49","과자","니가타현","2019-05-16","30","불검출","불검출","적합"
"50","과자","니가타현","2019-05-16","53","불검출","불검출","적합"
