"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","4건","-","-","68,012","-","-","-"
"1","냉동곤이(명태)","러시아","2015-2-24","168","불검출","불검출","적합"
"2","냉동고등어","중국","2015-2-24","24,000","불검출","불검출","적합"
"3","냉동가자미(각시가자미) 러시아","","2015-2-24","23,460","불검출","불검출","적합"
"4","냉동명태(F)","러시아","2015-2-24","20,384","불검출","불검출","적합"
