"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수","","","","","","","","중량(㎏)",""
"합계","97","293,629","1","100,888","75","132,868","1","30","20","59,843"
"2.23","97","293,629","1","100,888","75","132,868","1","30","20","59,843"
"2.24","","","","","","","","","",""
"2.25","","","","","","","","","",""
"2.26","","","","","","","","","",""
"2.27","","","","","","","","","",""
