"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","7건","-","-","120,632","-","-","-"
"1","냉동고등어","중국","2015-2-25","24,490","불검출","불검출","적합"
"2","냉동꽁치","대만","2015-2-25","67,760","불검출","불검출","적합"
"3","냉동곤이(명태)","러시아","2015-2-25","360","불검출","불검출","적합"
"4","냉동상어(귀상어)","중국","2015-2-25","1,500","불검출","불검출","적합"
"5","냉동간(대구)","러시아","2015-2-25","609","불검출","불검출","적합"
"6","냉동다랑어(눈다랑어,F,횟감)","대만","2015-2-25","1,913","불검출","불검출","적합"
"7","냉동고등어","중국","2015-2-25","24,000","불검출","불검출","적합"
