"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"21","냉장명태","홋카이도","2018-02-21","377","불검출","불검출","적합"
"22","냉장명태","홋카이도","2018-02-21","3,068","불검출","불검출","적합"
"23","냉장명태","홋카이도","2018-02-21","2,500","불검출","불검출","적합"
"24","활가리비","홋카이도","2018-02-21","14,000","불검출","불검출","적합"
"25","냉장명태","홋카이도","2018-02-21","6,700","불검출","불검출","적합"
"26","냉장갈치","오이타현","2018-02-21","1,065","불검출","불검출","적합"
"27","활바리(능성어)","에히메현","2018-02-21","1,376","불검출","불검출","적합"
"28","냉장명태","홋카이도","2018-02-21","2,600","불검출","불검출","적합"
"29","활대합(북방대합)","홋카이도","2018-02-21","1,909","불검출","불검출","적합"
"30","활우렁쉥이","홋카이도","2018-02-21","9,217","불검출","불검출","적합"
"31","냉장가오리","야마구치현","2018-02-21","204","불검출","불검출","적합"
"32","냉장홍어","홋카이도","2018-02-21","502","불검출","불검출","적합"
"33","활가리비","홋카이도","2018-02-21","13,888","불검출","불검출","적합"
"34","활대합(북방대합)","홋카이도","2018-02-21","1,790","불검출","불검출","적합"
"35","냉장명태","홋카이도","2018-02-21","2,600","불검출","불검출","적합"
"36","냉장명태","홋카이도","2018-02-21","1,800","불검출","불검출","적합"
"37","냉장명태","홋카이도","2018-02-21","3,696","불검출","불검출","적합"
"38","활대합(북방대합)","홋카이도","2018-02-21","1,546","불검출","불검출","적합"
"39","활대합(북방대합)","홋카이도","2018-02-21","2,200","불검출","불검출","적합"
"40","활가리비","홋카이도","2018-02-21","1,690","불검출","불검출","적합"
"합계","","-","-","128,713","-","-","-"
