"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)",""
"합계","281","1,250,040","1","26,280","211","1,175,935","3","456","66","47,369"
"2.19","140","376,112","1","26,280","96","311,389","2","452","41","37,991"
"2.20","141","873,928","0","0","115","864,546","1","4","25","9,378"
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
