"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"49","청주","아키타현","2018-11-29","1,037","불검출","불검출","적합"
"50","청주","아키타현","2018-11-28","691","불검출","불검출","적합"
"51","비타민","나라현","2018-09-05","5","불검출","불검출","적합"
"52","비타민D","나라현","2018-08-22","5","불검출","불검출","적합"
"53","비타민C","나라현","2018-08-27","5","불검출","불검출","적합"
"54","건어포","효고현","2018-11-24","56","불검출","불검출","적합"
"55","혼합제제","효고현","2018-11-28","2,000","불검출","불검출","적합"
"56","혼합제제","효고현","2018-12-03","6,000","불검출","불검출","적합"
"57","떡류","훗카이도","2018-11-16","922","불검출","불검출","적합"
"58","건어포","에히메현","2018-12-13","684","불검출","불검출","적합"
"59","떡류","훗카이도","2018-11-16","922","불검출","불검출","적합"
"60","떡류","훗카이도","2018-11-16","922","불검출","불검출","적합"
"61","절임식품","야마가타현","2018-12-03","750","불검출","불검출","적합"
"62","복합조미식품","오사카부","2018-12-07","10,000","불검출","불검출","적합"
"63","캔디류","나가노현","2018-11-22","4,306","불검출","불검출","적합"
"64","청주","니가타현","2018-10-03","346","불검출","불검출","적합"
"65","소스","아이치현","2018-11-12","236","불검출","불검출","적합"
"66","소스","아이치현","2018-10-11","218","불검출","불검출","적합"
"67","기타가공품","아이치현","2018-05-09","5","불검출","불검출","적합"
"68","혼합제제","오카야마현","2018-12-14","54","불검출","불검출","적합"
"69","양념젓갈","후쿠오카현","2018-08-21","27","불검출","불검출","적합"
"70","혼합제제","도쿄도","2018-11-26","160","불검출","불검출","적합"
"71","혼합제제","도쿄도","2018-11-26","40","불검출","불검출","적합"
"72","소스","나가사키현","2018-12-07","562","불검출","불검출","적합"
"73","가공두부","나가노현","2018-10-31","8,498","불검출","불검출","적합"
"74","가공두부","나가노현","2018-11-06","13,944","불검출","불검출","적합"
"75","소스","지바현","2018-11-03","2,000","불검출","불검출","적합"
"76","혼합제제","사이타마현","2018-12-06","25","불검출","불검출","적합"
"77","청주","나라현","2018-12-11","375","불검출","불검출","적합"
"78","청주","와카야마현","2018-11-28","1,188","불검출","불검출","적합"
"79","초콜릿","훗카이도","2018-11-28","162","불검출","불검출","적합"
"80","화이트초콜릿","훗카이도","2018-11-28","162","불검출","불검출","적합"
"81","리큐르","와카야마현","2018-11-29","497","불검출","불검출","적합"
"82","청주","나라현","2018-12-11","259","불검출","불검출","적합"
"83","청주","니가타현","2018-11-05","86","불검출","불검출","적합"
