"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"50","개별인정형
건강기능식품","에히메현","2018-11-21","120","불검출","불검출","적합"
"51","혼합제제","히로시마현","2018-12-05","500","불검출","불검출","적합"
"52","청주","오사카부","2018-11-01","86","불검출","불검출","적합"
"53","청주","야마구치현","2018-11-27","216","불검출","불검출","적합"
"54","과자","야마가타현","2018-11-06","153","불검출","불검출","적합"
"55","과자","니가타현","2018-11-13","67","불검출","불검출","적합"
"56","카레(커리)","니가타현","2018-10-25","1,716","불검출","불검출","적합"
"57","과자","니가타현","2018-11-08","101","불검출","불검출","적합"
"58","카레(커리)","니가타현","2018-10-26","792","불검출","불검출","적합"
"59","청주","야마가타현","2018-11-09","86","불검출","불검출","적합"
"60","어묵","시마네현","2018-12-01","1,500","불검출","불검출","적합"
"61","어묵","시마네현","2018-12-01","500","불검출","불검출","적합"
"62","어묵","시마네현","2018-11-16","2,716","불검출","불검출","적합"
"63","어묵","시마네현","2018-12-01","250","불검출","불검출","적합"
"64","어묵","시마네현","2018-12-01","600","불검출","불검출","적합"
"65","어묵","시마네현","2018-11-16","2,117","불검출","불검출","적합"
"66","소스","지바현","2018-09-30","2,340","불검출","불검출","적합"
"67","초콜릿가공품","가나가와현","2018-11-12","3,969","불검출","불검출","적합"
"68","양조간장","지바현","2018-10-23","8,845","불검출","불검출","적합"
"69","어묵","시마네현","2018-12-01","547","불검출","불검출","적합"
"70","어묵","시마네현","2018-11-16","900","불검출","불검출","적합"
"71","어묵","시마네현","2018-11-16","1,200","불검출","불검출","적합"
"72","리큐르","고치현","2018-11-02","130","불검출","불검출","적합"
"73","어묵","시마네현","2018-12-01","600","불검출","불검출","적합"
"74","청주","나라현","2018-11-07","173","불검출","불검출","적합"
"75","청주","니가타현","2018-11-07","86","불검출","불검출","적합"
"76","액상차","미에현","2018-08-18","3,600","불검출","불검출","적합"
"77","소주","미에현","2018-09-25","86","불검출","불검출","적합"
"78","소주","미야자키현","2018-09-25","259","불검출","불검출","적합"
"79","청주","나라현","2018-10-04","1,080","불검출","불검출","적합"
"80","소스","가나가와현","2018-11-02","180","불검출","불검출","적합"
"81","청주","고치현","2018-11-02","216","불검출","불검출","적합"
"82","소스","도쿄도","2018-11-20","605","불검출","불검출","적합"
"83","소스","도쿄도","2018-11-12","367","불검출","불검출","적합"
