"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"21","활방어","에히메현","2018-12-28","12,869","적합","적합","적합"
"22","활방어","에히메현","2018-12-28","4,723","적합","적합","적합"
"23","냉장명태","홋카이도","2018-12-28","2,925","적합","적합","적합"
"24","냉장돔(황돔)","야마구치현","2018-12-28","105","적합","적합","적합"
"25","활우렁쉥이","홋카이도","2018-12-28","8,420","적합","적합","적합"
"26","활대합(북방대합)","홋카이도","2018-12-28","6,697","적합","적합","적합"
"27","냉동병어","후쿠오카현","2018-12-28","1,830","적합","적합","적합"
"28","활방어","에히메현","2018-12-28","1,492","적합","적합","적합"
"29","활방어","에히메현","2018-12-28","4,936","적합","적합","적합"
"30","냉동장어(붕장어)","시마네현","2018-12-28","3,210","적합","적합","적합"
"31","냉장갈치","후쿠오카현","2018-12-28","220","적합","적합","적합"
"32","활방어","에히메현","2018-12-28","10,462","적합","적합","적합"
"33","활방어","에히메현","2018-12-28","9,583","적합","적합","적합"
"34","냉장명태","홋카이도","2018-12-28","2,600","적합","적합","적합"
"35","냉동다랑어(남방참다랑어)","태평양","2018-12-28","10,593","적합","적합","적합"
"36","활돔(참돔)","에히메현","2018-12-28","2,909","적합","적합","적합"
"37","활가리비","홋카이도","2018-12-28","1,200","적합","적합","적합"
"38","냉장홍어","홋카이도","2018-12-28","3,728","적합","적합","적합"
"39","냉장갈치","야마구치현","2018-12-28","240","적합","적합","적합"
"40","냉장갈치","가나가와현","2018-12-28","3,896","적합","적합","적합"
"41","활우렁쉥이","홋카이도","2018-12-28","8,275","적합","적합","적합"
"42","활돔(참돔)","에히메현","2018-12-28","4,771","적합","적합","적합"
"합계","","-","-","228,570","-","-","-"
