"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","34건","-","-","86,157","-","-","-"
"1","활장어(먹장어)","나가사키현","2015-6-9","3,114","불검출","불검출","적합"
"2","활가리비","홋카이도","2015-6-9","6,700","불검출","불검출","적합"
"3","활가리비","홋카이도","2015-6-9","7,390","불검출","불검출","적합"
"4","냉동다랑어(눈다랑어,F,횟감)","시즈오카현","2015-6-9","400","불검출","불검출","적합"
"5","냉동다랑어(눈다랑어,목살,횟감) 인도양","","2015-6-9","785","불검출","불검출","적합"
"6","냉동다랑어(눈다랑어,F,횟감)","인도양","2015-6-9","677","불검출","불검출","적합"
"7","냉동가리비(외투막)","홋카이도","2015-6-9","23,000","불검출","불검출","적합"
"8","냉동상어(청상아리,F)","태평양","2015-6-9","3,791","불검출","불검출","적합"
"9","냉동상어(청상아리,F)","인도양","2015-6-9","1,627","불검출","불검출","적합"
"10","냉동다랑어(눈다랑어,목살) 대서양","","2015-6-9","520","불검출","불검출","적합"
"11","냉동다랑어(눈다랑어,F,횟감)","대서양","2015-6-9","1,737","불검출","불검출","적합"
"12","냉동다랑어(눈다랑어,목살) 태평양","","2015-6-9","2,590","불검출","불검출","적합"
"13","냉동다랑어(눈다랑어,F,횟감)","태평양","2015-6-9","1,046","불검출","불검출","적합"
"14","냉동다랑어(눈다랑어,F,횟감)","대서양","2015-6-9","325","불검출","불검출","적합"
"15","활돔(돌돔)","나가사키현","2015-6-9","1,259","불검출","불검출","적합"
"16","냉장홍어","홋카이도","2015-6-9","3,785","불검출","불검출","적합"
"17","냉장갈치","와카야마현","2015-6-9","712","불검출","불검출","적합"
"18","냉장갈치","오이타현","2015-6-9","20","불검출","불검출","적합"
"19","냉장갈치","히로시마현","2015-6-9","410","불검출","불검출","적합"
"20","냉장갈치","와카야마현","2015-6-9","488","불검출","불검출","적합"
"21","냉장명태","홋카이도","2015-6-9","2,340","불검출","불검출","적합"
"22","냉장갈치","와카야마현","2015-6-9","3,240","불검출","불검출","적합"
"23","냉장가오리","야마구치현","2015-6-9","110","불검출","불검출","적합"
"24","냉장갈치","와카야마현","2015-6-9","1,384","불검출","불검출","적합"
"25","냉장갈치","야마구치현","2015-6-9","520","불검출","불검출","적합"
"26","냉장홍어","홋카이도","2015-6-9","5,910","불검출","불검출","적합"
