"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","26건","-","-","124,477","-","-","-"
"1","활가리비","홋카이도","2015-6-10","7,500","불검출","불검출","적합"
"2","활가리비","홋카이도","2015-6-10","6,500","불검출","불검출","적합"
"3","활가리비","홋카이도","2015-6-10","6,500","불검출","불검출","적합"
"4","활가리비","홋카이도","2015-6-10","11,504","불검출","불검출","적합"
"5","냉장갈치","와카야마현","2015-6-10","584","불검출","불검출","적합"
"6","냉장갈치","후쿠오카현","2015-6-10","25","불검출","불검출","적합"
"7","냉장갈치","와카야마현","2015-6-10","1,056","불검출","불검출","적합"
"8","냉장갈치","히로시마현","2015-6-10","175","불검출","불검출","적합"
"9","냉장갈치","오이타현","2015-6-10","195","불검출","불검출","적합"
"10","냉장갈치","야마구치현","2015-6-10","335","불검출","불검출","적합"
"11","냉장갈치","와카야마현","2015-6-10","328","불검출","불검출","적합"
"12","냉장명태","홋카이도","2015-6-10","1,366","불검출","불검출","적합"
"13","냉장갈치","와카야마현","2015-6-10","1,992","불검출","불검출","적합"
"14","냉장홍어","홋카이도","2015-6-10","12,066","불검출","불검출","적합"
"15","활돔(벵에돔)","사가현","2015-6-10","1,399","불검출","불검출","적합"
"16","활가리비","홋카이도","2015-6-10","7,465","불검출","불검출","적합"
"17","냉장준치","구마모토현","2015-6-10","511","불검출","불검출","적합"
"18","냉장갈치","에히메현","2015-6-10","152","불검출","불검출","적합"
"19","냉장갈치","와카야마현","2015-6-10","272","불검출","불검출","적합"
"20","활꼬막(새꼬막)","사가현","2015-6-10","3,000","불검출","불검출","적합"
"21","활가리비","홋카이도","2015-6-10","7,274","불검출","불검출","적합"
"22","냉동큰실말","오키나와현","2015-6-10","240","불검출","불검출","적합"
"23","활장어(먹장어)","야마구치현","2015-6-10","2,303","불검출","불검출","적합"
"24","냉동고등어","시즈오카현","2015-6-10","49,500","불검출","불검출","적합"
"25","활장어(먹장어)","나가사키현","2015-6-10","1,514","불검출","불검출","적합"
"26","활장어(먹장어)","나가사키현","2015-6-10","721","불검출","불검출","적합"
