"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","20건","-","-","94,185","-","-","-"
"1","활돔(참돔)","구마모토현","2015-6-8","8,978","불검출","불검출","적합"
"2","활돔(참돔)","구마모토현","2015-6-8","8,368","불검출","불검출","적합"
"3","활가리비","홋카이도","2015-6-8","7,000","불검출","불검출","적합"
"4","냉동가리비(외투막)","홋카이도","2015-6-8","23,000","불검출","불검출","적합"
"5","냉장명태","홋카이도","2015-6-8","6,408","불검출","불검출","적합"
"6","냉장홍어","홋카이도","2015-6-8","3,407","불검출","불검출","적합"
"7","냉장홍어","홋카이도","2015-6-8","5,500","불검출","불검출","적합"
"8","냉장갈치","야마구치현","2015-6-8","465","불검출","불검출","적합"
"9","냉장민어(수조기)","야마구치현","2015-6-8","192","불검출","불검출","적합"
"10","냉장명태","홋카이도","2015-6-8","1,400","불검출","불검출","적합"
"11","냉장갈치","오이타현","2015-6-8","448","불검출","불검출","적합"
"12","냉장준치","오이타현","2015-6-8","385","불검출","불검출","적합"
"13","냉장홍어","홋카이도","2015-6-8","7,447","불검출","불검출","적합"
"14","냉장갈치","오이타현","2015-6-8","90","불검출","불검출","적합"
"15","냉장갈치","히로시마현","2015-6-8","115","불검출","불검출","적합"
"16","냉동돔(황돔)","나가사키현","2015-6-8","5,740","불검출","불검출","적합"
"17","냉장갈치","에히메현","2015-6-8","312","불검출","불검출","적합"
"18","활가리비","홋카이도","2015-6-8","14,274","불검출","불검출","적합"
"19","냉장갈치","에히메현","2015-6-8","536","불검출","불검출","적합"
"20","냉장다랑어(참다랑어)","나가사키현","2015-6-8","120","불검출","불검출","적합"
