"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활돔(참돔)","구마모토현","2019-08-12","6,114","불검출","불검출","적합"
"2","활우렁쉥이","홋카이도","2019-08-12","7,919","불검출","불검출","적합"
"3","냉동다랑어(눈다랑어,목살)","태평양","2019-08-12","940","불검출","불검출","적합"
"4","냉장명태","홋카이도","2019-08-12","324","불검출","불검출","적합"
"5","활돔(참돔)","에히메현","2019-08-12","14,260","불검출","불검출","적합"
"6","냉장명태","홋카이도","2019-08-12","750","불검출","불검출","적합"
"7","냉장홍어","홋카이도","2019-08-12","1,644","불검출","불검출","적합"
"8","냉장홍어","홋카이도","2019-08-12","1,340","불검출","불검출","적합"
"9","활가리비","홋카이도","2019-08-12","6,946","불검출","불검출","적합"
"10","냉동개아지살(가리비)","홋카이도","2019-08-12","3,000","불검출","불검출","적합"
"11","마른해삼","홋카이도","2019-08-12","52","불검출","불검출","적합"
"12","활게(참게)","후쿠오카현","2019-08-12","105","불검출","불검출","적합"
"13","냉장명태","홋카이도","2019-08-12","516","불검출","불검출","적합"
"14","냉동다랑어(눈다랑어,F,횟감)","태평양","2019-08-12","114","불검출","불검출","적합"
"15","활가리비","홋카이도","2019-08-12","7,000","불검출","불검출","적합"
"16","활가리비","홋카이도","2019-08-12","6,928","불검출","불검출","적합"
"17","냉장명태","홋카이도","2019-08-12","648","불검출","불검출","적합"
"18","활가리비","홋카이도","2019-08-12","6,811","불검출","불검출","적합"
"19","냉동새치(돛새치)","태평양","2019-08-12","431","불검출","불검출","적합"
"20","활우렁쉥이","홋카이도","2019-08-12","7,227","불검출","불검출","적합"
