"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활우렁쉥이","홋카이도","2019-08-14","7,454","불검출","불검출","적합"
"2","활가리비","홋카이도","2019-08-14","6,974","불검출","불검출","적합"
"3","활가리비","홋카이도","2019-08-14","6,908","불검출","불검출","적합"
"4","활돔(참돔)","에히메현","2019-08-14","5,418","불검출","불검출","적합"
"5","활가리비","홋카이도","2019-08-14","6,963","불검출","불검출","적합"
"6","활가리비","홋카이도","2019-08-14","6,983","불검출","불검출","적합"
"7","활우렁쉥이","홋카이도","2019-08-14","6,706","불검출","불검출","적합"
"8","활우렁쉥이","홋카이도","2019-08-14","6,996","불검출","불검출","적합"
"9","활가리비","홋카이도","2019-08-14","6,918","불검출","불검출","적합"
"10","냉동다랑어(눈다랑어,목살,횟감)","태평양","2019-08-14","69","불검출","불검출","적합"
"11","활가리비","홋카이도","2019-08-14","7,000","불검출","불검출","적합"
"12","활가리비","홋카이도","2019-08-14","6,380","불검출","불검출","적합"
"13","활돔(참돔)","에히메현","2019-08-14","8,167","불검출","불검출","적합"
"14","활장어(먹장어)","후쿠오카현","2019-08-14","2,990","불검출","불검출","적합"
"15","활우렁쉥이","홋카이도","2019-08-14","7,084","불검출","불검출","적합"
"합계","","-","-","93,010","-","-","-"
