"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동기름치","태평양","2019-08-16","2,750","불검출","불검출","적합"
"2","냉동다랑어(눈다랑어,F,횟감)","태평양","2019-08-16","1,383","불검출","불검출","적합"
"3","활전갱이(흑점줄전갱이)","구마모토현","2019-08-16","1,388","불검출","불검출","적합"
"4","냉동새치(돛새치)","대서양","2019-08-16","4,447","불검출","불검출","적합"
"5","활가리비","홋카이도","2019-08-16","6,958","불검출","불검출","적합"
"6","냉장명태","홋카이도","2019-08-16","624","불검출","불검출","적합"
"7","활가리비","홋카이도","2019-08-16","7,000","불검출","불검출","적합"
"8","냉장명태","홋카이도","2019-08-16","372","불검출","불검출","적합"
"9","냉장명태","홋카이도","2019-08-16","624","불검출","불검출","적합"
"10","냉장명태","홋카이도","2019-08-16","194","불검출","불검출","적합"
"11","냉장돔(황돔)","후쿠오카현","2019-08-16","169","불검출","불검출","적합"
"12","냉장갈치","후쿠오카현","2019-08-16","140","불검출","불검출","적합"
"13","냉장홍어","홋카이도","2019-08-16","2,118","불검출","불검출","적합"
"14","활우렁쉥이","홋카이도","2019-08-16","8,725","불검출","불검출","적합"
"15","냉장명태","홋카이도","2019-08-16","636","불검출","불검출","적합"
"16","냉장명태","홋카이도","2019-08-16","840","불검출","불검출","적합"
"17","냉장홍어","홋카이도","2019-08-16","629","불검출","불검출","적합"
"18","냉장명태","홋카이도","2019-08-16","856","불검출","불검출","적합"
"19","활가리비","홋카이도","2019-08-16","6,963","불검출","불검출","적합"
"20","활가리비","홋카이도","2019-08-16","7,000","불검출","불검출","적합"
