"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"21","냉장홍어","홋카이도","2019-05-14","4,861","불검출","불검출","적합"
"22","냉장명태","홋카이도","2019-05-14","1,300","불검출","불검출","적합"
"23","냉장명태","홋카이도","2019-05-14","1,300","불검출","불검출","적합"
"24","냉장돔(감성돔)","와카야마현","2019-05-14","384","불검출","불검출","적합"
"25","냉장가오리","야마구치현","2019-05-14","180","불검출","불검출","적합"
"26","냉장명태","홋카이도","2019-05-14","2,600","불검출","불검출","적합"
"27","활돔(돌돔)","나가사키현","2019-05-14","1,197","불검출","불검출","적합"
"28","냉장갈치","후쿠오카현","2019-05-14","871","불검출","불검출","적합"
"29","냉장명태","홋카이도","2019-05-14","1,300","불검출","불검출","적합"
"30","활가리비","홋카이도","2019-05-14","14,000","불검출","불검출","적합"
"31","냉장명태","홋카이도","2019-05-14","1,300","불검출","불검출","적합"
"32","활돔(돌돔)","나가사키현","2019-05-14","1,360","불검출","불검출","적합"
"33","냉장갈치","야마구치현","2019-05-14","40","불검출","불검출","적합"
"34","냉장가오리","야마구치현","2019-05-14","150","불검출","불검출","적합"
"35","냉장갈치","와카야마현","2019-05-14","1,728","불검출","불검출","적합"
"36","냉장준치","후쿠오카현","2019-05-14","229","불검출","불검출","적합"
"37","냉장가오리","후쿠오카현","2019-05-14","750","불검출","불검출","적합"
"38","냉장명태","홋카이도","2019-05-14","1,300","불검출","불검출","적합"
"합계","","-","-","75,817","-","-","-"
