"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동곤이(대구)","러시아","2019-05-13","14,432","불검출","불검출","적합"
"2","냉동대구","러시아","2019-05-13","124,463","불검출","불검출","적합"
"3","냉동명태(F)","러시아","2019-05-13","5,800","불검출","불검출","적합"
"4","냉동꽁치","대만","2019-05-13","145,990","불검출","불검출","적합"
"5","냉동가자미(장수기름가자미)","미국","2019-05-13","4,300","불검출","불검출","적합"
"합계","","-","-","294,985","-","-","-"
