"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활장어(먹장어)","나가사키현","2019-05-09","2,061","불검출","불검출","적합"
"2","활돔(돌돔)","고치현","2019-05-09","1,095","불검출","불검출","적합"
"3","냉장갈치","오이타현","2019-05-09","145","불검출","불검출","적합"
"4","활게(참게)","후쿠오카현","2019-05-09","600","불검출","불검출","적합"
"5","냉장홍어","홋카이도","2019-05-09","7,547","불검출","불검출","적합"
"6","활돔(참돔)","에히메현","2019-05-09","1,923","불검출","불검출","적합"
"7","활전갱이(흑점줄전갱이)","에히메현","2019-05-09","2,379","불검출","불검출","적합"
"8","활돔(참돔)","에히메현","2019-05-09","4,670","불검출","불검출","적합"
"9","냉장갈치","후쿠오카현","2019-05-09","728","불검출","불검출","적합"
"10","냉장갈치","와카야마현","2019-05-09","200","불검출","불검출","적합"
"11","활전갱이(흑점줄전갱이)","에히메현","2019-05-09","3,125","불검출","불검출","적합"
"12","냉장준치","후쿠오카현","2019-05-09","438","불검출","불검출","적합"
"13","냉장갈치","와카야마현","2019-05-09","400","불검출","불검출","적합"
"14","냉장쥐치","후쿠오카현","2019-05-09","2,508","불검출","불검출","적합"
"15","활돔(돌돔)","미야자키현","2019-05-09","936","불검출","불검출","적합"
"16","활돔(벤자리)","에히메현","2019-05-09","1,477","불검출","불검출","적합"
"17","활돔(참돔)","에히메현","2019-05-09","5,796","불검출","불검출","적합"
"18","냉장갈치","와카야마현","2019-05-09","1,664","불검출","불검출","적합"
"19","냉장홍어","홋카이도","2019-05-09","1,682","불검출","불검출","적합"
"20","냉장갈치","야마구치현","2019-05-09","215","불검출","불검출","적합"
