"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"처리
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏) 건수","","중량(㎏)",""
"합계","391","1,615,514","1","276","350","1,605,075","0","0","40","10,163"
"5.7","126","403,505","0","0","110","400,214","0","0","16","3,291"
"5.8","95","701,244","1","276","85","697,558","0","0","9","3,410"
"5.9","170","510,765","0","0","155","507,303","0","0","15","3,462"
"","","","","","","","","","",""
"","","","","","","","","","",""
