"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활가리비","홋카이도","2019-05-14","7,000","불검출","불검출","적합"
"2","냉장홍어","야마구치현","2019-05-14","240","불검출","불검출","적합"
"3","냉장명태","홋카이도","2019-05-14","1,538","불검출","불검출","적합"
"4","냉장갈치","후쿠오카현","2019-05-14","465","불검출","불검출","적합"
"5","냉장홍어","홋카이도","2019-05-14","551","불검출","불검출","적합"
"6","활바리(자바리)","나가사키현","2019-05-14","275","불검출","불검출","적합"
"7","냉장갈치","야마구치현","2019-05-14","425","불검출","불검출","적합"
"8","냉장명태","홋카이도","2019-05-14","1,300","불검출","불검출","적합"
"9","냉장돔(황돔)","후쿠오카현","2019-05-14","264","불검출","불검출","적합"
"10","냉장명태","홋카이도","2019-05-14","1,300","불검출","불검출","적합"
"11","활가리비","홋카이도","2019-05-14","7,538","불검출","불검출","적합"
"12","냉장돔(황돔)","야마구치현","2019-05-14","120","불검출","불검출","적합"
"13","냉장홍어","홋카이도","2019-05-14","2,091","불검출","불검출","적합"
"14","냉장갈치","와카야마현","2019-05-14","544","불검출","불검출","적합"
"15","활가리비","홋카이도","2019-05-14","7,000","불검출","불검출","적합"
"16","냉장홍어","홋카이도","2019-05-14","2,001","불검출","불검출","적합"
"17","냉장갈치","와카야마현","2019-05-14","800","불검출","불검출","적합"
"18","냉장쥐치","후쿠오카현","2019-05-14","2,076","불검출","불검출","적합"
"19","활가리비","홋카이도","2019-05-14","4,968","불검출","불검출","적합"
"20","냉장홍어","홋카이도","2019-05-14","471","불검출","불검출","적합"
