"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:100Bq/kg)","판정"
"121","과자","아이치현","2019-04-02","137","불검출","불검출","적합"
"122","전분가공품","교토부","2019-03-06","77","불검출","불검출","적합"
"123","탄산음료","오사카부","2019-04-01","1,200","불검출","불검출","적합"
"124","캔디류","도쿄도","2019-03-29","165","불검출","불검출","적합"
"125","소스","에히메현","2019-03-25","864","불검출","불검출","적합"
"126","즉석조리식품","훗카이도","2019-03-31","208","불검출","불검출","적합"
"127","캔디류","아이치현","2019-04-11","1,728","불검출","불검출","적합"
"128","소스","시즈오카현","2019-04-03","36","불검출","불검출","적합"
"129","청주","나가노현","2019-04-10","86","불검출","불검출","적합"
"130","청주","후쿠이현","2019-04-03","181","불검출","불검출","적합"
"131","빵류","훗카이도","2019-03-07","2,074","불검출","불검출","적합"
"132","청주","효고현","2019-04-10","72","불검출","불검출","적합"
"133","청주","기후현","2019-03-22","216","불검출","불검출","적합"
"134","청주","미야기현","2019-02-27","86","불검출","불검출","적합"
"135","기타 수산물가공품","후쿠시마현","2019-04-15","240","불검출","불검출","적합"
"136","소스","시즈오카현","2019-04-09","2,413","불검출","불검출","적합"
"137","과자","아이치현","2019-04-08","140","불검출","불검출","적합"
"138","과자","아이치현","2019-04-08","375","불검출","불검출","적합"
"139","캔디류","나가노현","2019-04-09","250","불검출","불검출","적합"
"140","과자","아이치현","2019-04-01","97","불검출","불검출","적합"
"141","과자","아이치현","2019-04-01","86","불검출","불검출","적합"
"142","빵류","나가노현","2019-04-08","204","불검출","불검출","적합"
"143","과자","아이치현","2019-04-08","367","불검출","불검출","적합"
"144","청주","야마구치현","2019-04-06","86","불검출","불검출","적합"
"145","청주","야마구치현","2019-03-15","2,160","불검출","불검출","적합"
"146","청주","야마구치현","2019-04-08","432","불검출","불검출","적합"
"147","소주","미야자키현","2019-01-22","130","불검출","불검출","적합"
"148","청주","야마구치현","2019-04-05","180","불검출","불검출","적합"
"149","청주","훗카이도","2019-03-08","276","불검출","불검출","적합"
"150","청주","시즈오카현","2019-03-22","864","불검출","불검출","적합"
"151","청주","시즈오카현","2019-03-22","86","불검출","불검출","적합"
"152","소스","시즈오카현","2019-04-09","1,181","불검출","불검출","적합"
"153","혼합제제","군마현","2019-04-18","558","불검출","불검출","적합"
"154","건어포","가고시마현","2019-03-18","310","불검출","불검출","적합"
"155","건어포","가고시마현","2019-03-18","695","불검출","불검출","적합"
