"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장홍어","야마구치현","2019-05-13","132","불검출","불검출","적합"
"2","냉장홍어","홋카이도","2019-05-13","3,591","불검출","불검출","적합"
"3","활장어(먹장어)","후쿠오카현","2019-05-13","2,730","불검출","불검출","적합"
"4","냉장명태","홋카이도","2019-05-13","5,174","불검출","불검출","적합"
"5","냉장명태","홋카이도","2019-05-13","1,950","불검출","불검출","적합"
"6","활가리비","홋카이도","2019-05-13","6,944","불검출","불검출","적합"
"7","냉장갈치","와카야마현","2019-05-13","640","불검출","불검출","적합"
"8","냉장갈치","와카야마현","2019-05-13","224","불검출","불검출","적합"
"9","냉장명태","홋카이도","2019-05-13","2,746","불검출","불검출","적합"
"10","냉장갈치","와카야마현","2019-05-13","1,168","불검출","불검출","적합"
"11","냉장돔(황돔)","야마구치현","2019-05-13","225","불검출","불검출","적합"
"12","활돔(참돔)","에히메현","2019-05-13","15,685","불검출","불검출","적합"
"13","냉장명태","홋카이도","2019-05-13","1,200","불검출","불검출","적합"
"14","활가리비","홋카이도","2019-05-13","6,955","불검출","불검출","적합"
"15","냉장갈치","후쿠오카현","2019-05-13","616","불검출","불검출","적합"
"16","냉장명태","홋카이도","2019-05-13","2,746","불검출","불검출","적합"
"17","냉장명태","홋카이도","2019-05-13","3,250","불검출","불검출","적합"
"합계","","-","-","55,976","-","-","-"
