"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"21","냉장돔(황돔)","나가사키현","2019-01-28","400","불검출","불검출","적합"
"22","활가리비","홋카이도","2019-01-28","1,010","불검출","불검출","적합"
"23","활가리비","홋카이도","2019-01-28","6,310","불검출","불검출","적합"
"24","냉장갈치","후쿠오카현","2019-01-28","781","불검출","불검출","적합"
"25","냉동가오리","홋카이도","2019-01-28","45,200","불검출","불검출","적합"
"26","냉장홍어","홋카이도","2019-01-28","1,273","불검출","불검출","적합"
"27","활방어","에히메현","2019-01-28","1,905","불검출","불검출","적합"
"28","냉장돔(황돔)","야마구치현","2019-01-28","340","불검출","불검출","적합"
"29","활우렁쉥이","홋카이도","2019-01-28","4,815","불검출","불검출","적합"
"30","활가리비","홋카이도","2019-01-28","6,835","불검출","불검출","적합"
"31","냉장갈치","와카야마현","2019-01-28","352","불검출","불검출","적합"
"32","냉장돔(참돔)","야마구치현","2019-01-28","440","불검출","불검출","적합"
"33","냉장돔(황돔)","후쿠오카현","2019-01-28","255","불검출","불검출","적합"
"34","활방어","에히메현","2019-01-28","3,489","불검출","불검출","적합"
"합계","","-","-","134,345","-","-","-"
