"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"처리
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏) 건수","","중량(㎏)",""
"합계","303","1,136,262","1","40","227","1,087,007","2","111","73","49,104"
"1.21","57","178,874","0","0","41","177,850","0","0","16","1,024"
"1.22","53","152,866","1","40","41","136,446","1","21","10","16,359"
"1.23","70","452,494","0","0","46","446,922","0","0","24","5,572"
"1.24","123","352,028","0","0","99","325,789","1","90","23","26,149"
"","","","","","","","","","",""
