"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동개아지살(가리비,횟감)","홋카이도","2018-06-08","1,300","불검출","불검출","적합"
"2","냉장대구","홋카이도","2018-06-08","2,380","불검출","불검출","적합"
"3","냉장쥐치","후쿠오카현","2018-06-08","6,920","불검출","불검출","적합"
"4","냉동기름치","인도양","2018-06-08","44,952","불검출","불검출","적합"
"5","냉동개복치(F)","대서양","2018-06-08","190","불검출","불검출","적합"
"6","냉장명태","홋카이도","2018-06-08","720","불검출","불검출","적합"
"7","냉장고등어","가고시마현","2018-06-08","3,912","불검출","불검출","적합"
"8","냉장명태","홋카이도","2018-06-08","1,800","불검출","불검출","적합"
"9","활가리비","홋카이도","2018-06-08","6,928","불검출","불검출","적합"
"10","냉장돔(황돔)","후쿠오카현","2018-06-08","195","불검출","불검출","적합"
"11","활가리비","홋카이도","2018-06-08","7,200","불검출","불검출","적합"
"12","냉장방어(잿방어)","후쿠오카현","2018-06-08","13","불검출","불검출","적합"
"13","냉장민어(수조기)","오카야마현","2018-06-08","420","불검출","불검출","적합"
"14","활가리비","홋카이도","2018-06-08","6,945","불검출","불검출","적합"
"15","냉동상어(청상아리)","인도양","2018-06-08","1,975","불검출","불검출","적합"
"16","냉동기름치","인도양","2018-06-08","7,871","불검출","불검출","적합"
"17","활돔(참돔)","구마모토현","2018-06-08","10,092","불검출","불검출","적합"
"18","냉장홍어","홋카이도","2018-06-08","2,411","불검출","불검출","적합"
"19","냉장민어(수조기)","오카야마현","2018-06-08","180","불검출","불검출","적합"
"20","활가리비","홋카이도","2018-06-08","6,970","불검출","불검출","적합"
