"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수 중량(㎏) 건수","","중량(㎏)",""
"합계","560","2,330,846","4","1,892","411","2,266,693","2","1,301","143","60,960"
"6.4","148","1,255,911","2","50","90","1,228,095","0","0","56","27,766"
"6.5","121","453,109","1","1,800","96","436,440","0","0","24","14,869"
"6.7","115","369,459","0","0","91","364,384","2","1,301","22","3,774"
"6.8","176","252,367","1","42","134","237,774","0","0","41","14,551"
"","","","","","","","","","",""
