"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","23건","-","-","43,988","-","-","-"
"1","활장어(먹장어)","나가사키현","2015-1-16","2,612","불검출","불검출","적합"
"2","냉장돔(황돔)","야마구치현","2015-1-16","208","불검출","불검출","적합"
"3","냉장가오리","야마구치현","2015-1-16","300","불검출","불검출","적합"
"4","냉장갈치","오이타현","2015-1-16","605","불검출","불검출","적합"
"5","냉장갈치","히로시마현","2015-1-16","627","불검출","불검출","적합"
"6","냉장갈치","가나가와현","2015-1-16","6,392","불검출","불검출","적합"
"7","냉장돔(황돔)","나가사키현","2015-1-16","312","불검출","불검출","적합"
"8","냉장민어(수조기)","가가와현","2015-1-16","65","불검출","불검출","적합"
"9","냉장민어(수조기)","야마구치현","2015-1-16","30","불검출","불검출","적합"
"10","냉장홍어","야마구치현","2015-1-16","870","불검출","불검출","적합"
"11","냉장준치","구마모토현","2015-1-16","70","불검출","불검출","적합"
"12","냉장준치","효고현","2015-1-16","210","불검출","불검출","적합"
"13","냉장갈치","효고현","2015-1-16","800","불검출","불검출","적합"
"14","냉장갈치","와카야마현","2015-1-16","14,416","불검출","불검출","적합"
"15","냉장준치","와카야마현","2015-1-16","378","불검출","불검출","적합"
"16","냉장갈치","오이타현","2015-1-16","305","불검출","불검출","적합"
"17","냉장갈치","야마구치현","2015-1-16","2,400","불검출","불검출","적합"
"18","냉장돔(참돔)","야마구치현","2015-1-16","180","불검출","불검출","적합"
"19","냉장돔(황돔)","야마구치현","2015-1-16","210","불검출","불검출","적합"
"20","냉장홍어","야마구치현","2015-1-16","220","불검출","불검출","적합"
"21","냉장가오리","야마구치현","2015-1-16","300","불검출","불검출","적합"
"22","활가리비","홋카이도","2015-1-16","7,898","불검출","불검출","적합"
"23","활꼬막(새꼬막)","후쿠오카현","2015-1-16","4,580","불검출","불검출","적합"
