"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","34건","-","-","97,361","-","-","-"
"1","활돔(참돔)","에히메현","2015-1-19","9,741","불검출","불검출","적합"
"2","활방어","에히메현","2015-1-19","4,851","불검출","불검출","적합"
"3","냉장명태","홋카이도","2015-1-19","3,000","불검출","불검출","적합"
"4","냉동기름치","대서양","2015-1-19","6,994","불검출","불검출","적합"
"5","활우렁쉥이","홋카이도","2015-1-19","2,270","불검출","불검출","적합"
"6","냉동가리비(외투막)","홋카이도","2015-1-19","23,250","불검출","불검출","적합"
"7","냉장명태","홋카이도","2015-1-19","7,200","불검출","불검출","적합"
"8","냉장준치","야마구치현","2015-1-19","1,600","불검출","불검출","적합"
"9","냉장명태","홋카이도","2015-1-19","4,250","불검출","불검출","적합"
"10","냉장명태","홋카이도","2015-1-19","4,250","불검출","불검출","적합"
"11","냉장갈치","오이타현","2015-1-19","1,700","불검출","불검출","적합"
"12","냉장갈치","에히메현","2015-1-19","3,208","불검출","불검출","적합"
"13","냉장갈치","효고현","2015-1-19","1,200","불검출","불검출","적합"
"14","냉장준치","효고현","2015-1-19","210","불검출","불검출","적합"
"15","냉장명태","홋카이도","2015-1-19","11,800","불검출","불검출","적합"
"16","냉장갈치","와카야마현","2015-1-19","1,312","불검출","불검출","적합"
"17","냉장갈치","오이타현","2015-1-19","525","불검출","불검출","적합"
"18","냉장돔(황돔)","나가사키현","2015-1-19","200","불검출","불검출","적합"
"19","냉장가오리","야마구치현","2015-1-19","460","불검출","불검출","적합"
"20","냉장돔(참돔)","나가사키현","2015-1-19","856","불검출","불검출","적합"
"21","냉장홍어","야마구치현","2015-1-19","324","불검출","불검출","적합"
"22","냉장홍어","홋카이도","2015-1-19","2,442","불검출","불검출","적합"
"23","냉장돔(황돔)","후쿠오카현","2015-1-19","424","불검출","불검출","적합"
"24","냉장갈치","야마구치현","2015-1-19","152","불검출","불검출","적합"
"25","냉장돔(황돔)","야마구치현","2015-1-19","135","불검출","불검출","적합"
