"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","35건","-","-","134,648","-","-","-"
"1","냉동다랑어(남방참다랑어,
목살,횟감)","인도양","2015-1-15","135","불검출","불검출","적합"
"2","활가리비","홋카이도","2015-1-15","6,712","불검출","불검출","적합"
"3","활가리비","홋카이도","2015-1-15","6,694","불검출","불검출","적합"
"4","활우렁쉥이","홋카이도","2015-1-15","9,000","불검출","불검출","적합"
"5","활가리비","홋카이도","2015-1-15","6,982","불검출","불검출","적합"
"6","활우렁쉥이","홋카이도","2015-1-15","9,644","불검출","불검출","적합"
"7","활가리비","홋카이도","2015-1-15","7,186","불검출","불검출","적합"
"8","활가리비","홋카이도","2015-1-15","7,964","불검출","불검출","적합"
"9","냉장돔(참돔)","야마구치현","2015-1-15","88","불검출","불검출","적합"
"10","활가리비","홋카이도","2015-1-15","7,178","불검출","불검출","적합"
"11","냉장준치","야마구치현","2015-1-15","130","불검출","불검출","적합"
"12","냉장가오리","야마구치현","2015-1-15","480","불검출","불검출","적합"
"13","냉장홍어","야마구치현","2015-1-15","516","불검출","불검출","적합"
"14","활우렁쉥이","홋카이도","2015-1-15","8,832","불검출","불검출","적합"
"15","활꼬막","후쿠오카현","2015-1-15","2,860","불검출","불검출","적합"
"16","활꼬막(새꼬막)","후쿠오카현","2015-1-15","6,000","불검출","불검출","적합"
"17","냉장명태","홋카이도","2015-1-15","3,000","불검출","불검출","적합"
"18","냉장갈치","오이타현","2015-1-15","190","불검출","불검출","적합"
"19","활꼬막","사가현","2015-1-15","500","불검출","불검출","적합"
"20","활꼬막(새꼬막)","사가현","2015-1-15","4,700","불검출","불검출","적합"
"21","활우렁쉥이","홋카이도","2015-1-15","7,973","불검출","불검출","적합"
"22","냉장갈치","오이타현","2015-1-15","80","불검출","불검출","적합"
"23","활꼬막","사가현","2015-1-15","820","불검출","불검출","적합"
"24","냉장갈치","히로시마현","2015-1-15","145","불검출","불검출","적합"
"25","냉장갈치","가나가와현","2015-1-15","7,072","불검출","불검출","적합"
