"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","28건","-","-","72,994","-","-","-"
"1","마른개아지살(가리비,자숙) 홋카이도","","2014-12-4","137","불검출","불검출","적합"
"2","활가리비","홋카이도","2014-12-4","7,350","불검출","불검출","적합"
"3","냉장돔(황돔)","후쿠오카현","2014-12-4","76","불검출","불검출","적합"
"4","냉장돔(황돔)","나가사키현","2014-12-4","260","불검출","불검출","적합"
"5","냉장돔(황돔)","야마구치현","2014-12-4","495","불검출","불검출","적합"
"6","냉장다랑어(참다랑어)","나가사키현","2014-12-4","63","불검출","불검출","적합"
"7","냉장명태","홋카이도","2014-12-4","5,000","불검출","불검출","적합"
"8","냉장명태","홋카이도","2014-12-4","5,000","불검출","불검출","적합"
"9","냉장홍어","홋카이도","2014-12-4","263","불검출","불검출","적합"
"10","냉장홍어","홋카이도","2014-12-4","1,003","불검출","불검출","적합"
"11","활우렁쉥이","홋카이도","2014-12-4","9,520","불검출","불검출","적합"
"12","냉장홍어","홋카이도","2014-12-4","1,336","불검출","불검출","적합"
"13","냉장홍어","홋카이도","2014-12-4","1,482","불검출","불검출","적합"
"14","냉장갈치","야마구치현","2014-12-4","350","불검출","불검출","적합"
"15","냉장홍어","야마구치현","2014-12-4","260","불검출","불검출","적합"
"16","활우렁쉥이","홋카이도","2014-12-4","8,740","불검출","불검출","적합"
"17","활꼬막","후쿠오카현","2014-12-4","4,800","불검출","불검출","적합"
"18","냉장명태","홋카이도","2014-12-4","12,350","불검출","불검출","적합"
"19","냉장갈치","오이타현","2014-12-4","564","불검출","불검출","적합"
"20","냉장가오리","야마구치현","2014-12-4","228","불검출","불검출","적합"
"21","냉장홍어","홋카이도","2014-12-4","3,846","불검출","불검출","적합"
"22","냉장갈치","오이타현","2014-12-4","1,015","불검출","불검출","적합"
"23","냉장갈치","에히메현","2014-12-4","40","불검출","불검출","적합"
"24","냉장갈치","효고현","2014-12-4","160","불검출","불검출","적합"
"25","냉장갈치","오이타현","2014-12-4","130","불검출","불검출","적합"
"26","냉장갈치","에히메현","2014-12-4","328","불검출","불검출","적합"
