"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"13","당류가공품","교토부","2014-08-21","108","불검출","불검출","적합"
"14","캔디류(젤리)","지바현","2014-03-01","14.32","불검출","불검출","적합"
"15","캔디류(젤리)","지바현","2014-03-01","8.56","불검출","불검출","적합"
"16","음료베이스","히로시마현","2014-02-28","4","불검출","불검출","적합"
"17","과자(쿠키)","아이치현","2014-10-13","57.6","불검출","불검출","적합"
"18","청주","니가타현","2014-09-01","432","불검출","불검출","적합"
"19","청주","야마가타현","2014-10-17","89.28","불검출","불검출","적합"
"20","캔디류(캐러멜)","도치기현","2014-10-14","2,220.24","불검출","불검출","적합"
"21","캔디류(캐러멜)","도치기현","2014-11-05","4,029.84","불검출","불검출","적합"
"22","과자(쿠키)","군마현","2014-10-22","468","불검출","불검출","적합"
"23","소주","미야자키현","2014-09-18","216","불검출","불검출","적합"
"24","캔디류(캐러멜)","군마현","2014-11-05","270.72","불검출","불검출","적합"
"25","준초콜릿","가나가와현","2014-10-10","403.2","불검출","불검출","적합"
"26","캔디류(사탕)","도야마현","2014-10-24","417.6","불검출","불검출","적합"
"27","과자(스낵과자)","가고시마현","2014-10-22","189.7","불검출","불검출","적합"
"28","침출차","효고현","2014-09-24","20.6","불검출","불검출","적합"
"29","청주","나라현","2014-10-01","129.6","불검출","불검출","적합"
"30","고형차","후쿠오카현","2014-11-10","50","불검출","불검출","적합"
"31","백설탕","후쿠오카현","2014-09-13","100","불검출","불검출","적합"
"32","혼합제제","후쿠시마현","2014-08-21","48","불검출","불검출","적합"
"33","청국장","구마모토현","2014-10-25","2,550","불검출","불검출","적합"
"34","청국장","구마모토현","2014-10-25","270","불검출","불검출","적합"
"35","혼합제제","와카야마현","2014-11-05","300","불검출","불검출","적합"
"36","혼합제제","시즈오카현","2014-11-05","50","불검출","불검출","적합"
"37","커피/건조","브라질","2014-06-26","18,000","불검출","불검출","적합"
"38","청주","아오모리현","2014-11-18","1,036.8","불검출","불검출","적합"
"39","혼합제제","가나가와현","2014-11-14","50","불검출","불검출","적합"
"40","혼합제제","사이타마현","2014-11-07","108","불검출","불검출","적합"
"41","혼합제제","사이타마현","2014-11-07","36","불검출","불검출","적합"
"42","트랜스글루코시
다아제","시가현","2014-10-07","401","불검출","불검출","적합"
