"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"13","떡류","니가타현","2014-10-27","456","불검출","불검출","적합"
"14","떡류","니가타현","2014-10-27","921","불검출","불검출","적합"
"15","떡류","니가타현","2014-10-27","807","불검출","불검출","적합"
"16","떡류","니가타현","2014-11-04","100.8","불검출","불검출","적합"
"17","떡류","니가타현","2014-11-04","200","불검출","불검출","적합"
"18","떡류","니가타현","2014-11-04","200","불검출","불검출","적합"
"19","떡류","니가타현","2014-11-04","200","불검출","불검출","적합"
"20","떡류","니가타현","2014-11-04","200","불검출","불검출","적합"
"21","농산물조림","니가타현","2014-10-27","200","불검출","불검출","적합"
"22","떡류","니가타현","2014-11-04","200","불검출","불검출","적합"
"23","떡류","니가타현","2014-11-04","200","불검출","불검출","적합"
"24","떡류","니가타현","2014-11-04","200","불검출","불검출","적합"
"25","떡류","니가타현","2014-11-04","200","불검출","불검출","적합"
"26","떡류","니가타현","2014-11-04","200","불검출","불검출","적합"
"27","떡류","니가타현","2014-11-04","200","불검출","불검출","적합"
"28","떡류","니가타현","2014-11-04","200","불검출","불검출","적합"
"29","떡류","니가타현","2014-11-04","200","불검출","불검출","적합"
"30","밀크초콜릿","시즈오카현","2014-11-02","27.9","불검출","불검출","적합"
"31","밀크초콜릿","시즈오카현","2014-11-07","16.52","불검출","불검출","적합"
"32","맥주","오이타현","2014-10-01","14,280","불검출","불검출","적합"
"33","맥주","오이타현","2014-09-30","16,422","불검출","불검출","적합"
"34","과자(비스킷)","사이타마현","2014-10-14","1,649.7","불검출","불검출","적합"
"35","청주","교토부","2014-10-01","2,700","불검출","불검출","적합"
"36","소주","가고시마현","2014-09-18","172.8","불검출","불검출","적합"
"37","소주","가고시마현","2014-08-22","86.4","불검출","불검출","적합"
"38","고형차","시즈오카현","2014-10-06","5,040","불검출","불검출","적합"
"39","청주","이시카와현","2014-09-09","86.4","불검출","불검출","적합"
"40","액상차","오사카부","2014-11-06","94.5","불검출","불검출","적합"
"41","밀크초콜릿","시즈오카현","2014-11-03","3.68","불검출","불검출","적합"
"42","청주","이와테현","2014-10-29","259.2","불검출","불검출","적합"
