"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"18","볶은커피","돗토리현","2014-11-12","32","불검출","불검출","적합"
"19","볶은커피","돗토리현","2014-11-12","32","불검출","불검출","적합"
"20","볶은커피","돗토리현","2014-11-08","80","불검출","불검출","적합"
"21","가공두부","오사카부","2014-10-28","5,800","불검출","불검출","적합"
"22","가공두부","오사카부","2014-10-28","4,500","불검출","불검출","적합"
"23","당류가공품","교토부","2014-08-02","153.89","불검출","불검출","적합"
"24","당류가공품","교토부","2014-10-02","140.4","불검출","불검출","적합"
"25","기타가공품","와카야마현","2014-08-20","30","불검출","불검출","적합"
"26","과자(쿠키)","나가노현","2014-10-15","1,280","불검출","불검출","적합"
"27","소스류","교토부","2014-11-14","2,005.02","불검출","불검출","적합"
"28","복합조미식품","오이타현","2014-11-11","50","불검출","불검출","적합"
"29","캔디류(사탕)","효고현","2014-08-25","156","불검출","불검출","적합"
"30","과.채가공품","시가현","2014-10-08","200","불검출","불검출","적합"
"31","혼합제제","나가노현","2014-11-13","600","불검출","불검출","적합"
"32","수산물가공품","후쿠시마현","2014-11-17","180","불검출","불검출","적합"
"33","소스류","후쿠오카현","2014-11-12","410","불검출","불검출","적합"
"34","소스류","후쿠오카현","2014-11-13","400","불검출","불검출","적합"
"35","장류절임","훗카이도","2013-10-30","720","불검출","불검출","적합"
"36","수산물가공품","후쿠시마현","2014-11-10","600","불검출","불검출","적합"
"37","수산물가공품","후쿠시마현","2014-11-11","400","불검출","불검출","적합"
"38","수산물가공품","후쿠시마현","2014-11-11","360","불검출","불검출","적합"
"39","수산물가공품","후쿠시마현","2014-11-14","2,400","불검출","불검출","적합"
"40","수산물가공품","미에현","2014-10-17","2,460","불검출","불검출","적합"
"41","혼합제제","효고현","2014-11-14","68","불검출","불검출","적합"
"42","맥주","후쿠오카현","2014-10-22","33,600","불검출","불검출","적합"
"43","기타가공품","시가현","2014-11-10","600","불검출","불검출","적합"
"44","혼합제제","효고현","2014-11-18","17","불검출","불검출","적합"
"45","혼합제제","효고현","2014-11-14","51","불검출","불검출","적합"
"46","과자(스낵과자)","이바라키현","2014-10-28","504","불검출","불검출","적합"
"47","과자(스낵과자)","이바라키현","2014-11-07","2,109.6","불검출","불검출","적합"
"48","초콜릿가공품","이바라키현","2014-11-05","259.2","불검출","불검출","적합"
"49","혼합제제","도치기현","2014-10-23","210","불검출","불검출","적합"
"50","당류가공품","아이치현","2014-09-18","403.2","불검출","불검출","적합"
"51","당류가공품","아이치현","2014-10-02","178.56","불검출","불검출","적합"
"52","당류가공품","아이치현","2014-09-25","193.44","불검출","불검출","적합"
"53","양조간장","후쿠오카현","2014-11-19","4,425.6","불검출","불검출","적합"
"54","종국","아키타현","2014-11-11","109.2","불검출","불검출","적합"
"55","종국","아키타현","2014-11-11","11.85","불검출","불검출","적합"
"56","복합조미식품","오이타현","2014-11-11","500","불검출","불검출","적합"
"57","효모추출물제품","오이타현","2014-10-24","1,600","불검출","불검출","적합"
"58","효모추출물제품","오이타현","2014-07-27","100","불검출","불검출","적합"
