"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","4건","-","-","35,389","-","-","-"
"1","냉동새우살(흰다리새우) 태국","","2014-12-4","6,276","불검출","불검출","적합"
"2","활가재(바다가재)","캐나다","2014-12-4","313","불검출","불검출","적합"
"3","마른명태","러시아","2014-12-4","4,800","불검출","불검출","적합"
"4","냉동고등어","대만","2014-12-4","24,000","불검출","불검출","적합"
