"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","22건","-","-","127,983","-","-","-"
"1","활가리비","홋카이도","2014-12-5","7,500","불검출","불검출","적합"
"2","활우렁쉥이","홋카이도","2014-12-5","9,000","불검출","불검출","적합"
"3","활우렁쉥이","홋카이도","2014-12-5","9,684","불검출","불검출","적합"
"4","냉장돔(황돔)","야마구치현","2014-12-5","145","불검출","불검출","적합"
"5","활우렁쉥이","홋카이도","2014-12-5","8,714","불검출","불검출","적합"
"6","냉동기름치","대서양","2014-12-5","13,545","불검출","불검출","적합"
"7","냉장돔(황돔)","야마구치현","2014-12-5","907","불검출","불검출","적합"
"8","냉동새치(녹새치)","대서양","2014-12-5","1,031","불검출","불검출","적합"
"9","냉동개복치(F)","대서양","2014-12-5","607","불검출","불검출","적합"
"10","냉장돔(황돔)","나가사키현","2014-12-5","56","불검출","불검출","적합"
"11","냉동가리비(외투막)","홋카이도","2014-12-5","23,000","불검출","불검출","적합"
"12","냉장명태","홋카이도","2014-12-5","10,200","불검출","불검출","적합"
"13","냉장명태","홋카이도","2014-12-5","9,550","불검출","불검출","적합"
"14","냉장명태","홋카이도","2014-12-5","5,100","불검출","불검출","적합"
"15","냉장명태","홋카이도","2014-12-5","5,100","불검출","불검출","적합"
"16","냉장명태","홋카이도","2014-12-5","3,200","불검출","불검출","적합"
"17","냉장명태","홋카이도","2014-12-5","1,900","불검출","불검출","적합"
"18","냉장홍어","홋카이도","2014-12-5","420","불검출","불검출","적합"
"19","냉장홍어","홋카이도","2014-12-5","1,054","불검출","불검출","적합"
"20","냉장명태","홋카이도","2014-12-5","9,350","불검출","불검출","적합"
"21","냉장돔(황돔)","야마구치현","2014-12-5","968","불검출","불검출","적합"
"22","활가리비","홋카이도","2014-12-5","6,952","불검출","불검출","적합"
