"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"54","캔디류(사탕)","효고현","2014-10-03","192","불검출","불검출","적합"
"55","캔디류(사탕)","아이치현","2014-07-14","460.8","불검출","불검출","적합"
"56","뮤코다당.단백
제품","도야마현","2014-11-05","60","불검출","불검출","적합"
"57","키토산 제품","도야마현","2014-11-06","483","불검출","불검출","적합"
"58","합성착향료","야마가타현","2014-11-27","10","불검출","불검출","적합"
"59","혼합제제","오카야마현","2014-11-06","30","불검출","불검출","적합"
"60","캔디류(사탕)","오사카부","2014-09-22","865.92","불검출","불검출","적합"
"61","캔디류(사탕)","오사카부","2014-10-21","570.24","불검출","불검출","적합"
"62","소스류","군마현","2014-09-18","22","불검출","불검출","적합"
"63","혼합제제","지바현","2014-10-27","30","불검출","불검출","적합"
"64","혼합제제","지바현","2014-10-27","70","불검출","불검출","적합"
"65","혼합제제","이바라키현","2014-11-11","45","불검출","불검출","적합"
"66","과자(스낵과자)","사이타마현","2014-06-18","1,255","불검출","불검출","적합"
"67","alpha-아밀라아
제(세균성)","시가현","2014-11-04","1,163.95","불검출","불검출","적합"
"68","과자(스낵과자)","사이타마현","2014-06-23","1,255","불검출","불검출","적합"
"69","빵류(카스텔라)","사이타마현","2014-10-15","28.8","불검출","불검출","적합"
"70","빵류(카스텔라)","사이타마현","2014-10-15","38.4","불검출","불검출","적합"
"71","과자(스낵과자)","니가타현","2014-11-13","1,326","불검출","불검출","적합"
"72","빵류(카스텔라)","도쿄도","2014-10-15","28.8","불검출","불검출","적합"
"73","빵류(카스텔라)","도쿄도","2014-10-15","28.8","불검출","불검출","적합"
"74","빵류(그외 빵류)","가가와현","2014-10-15","48","불검출","불검출","적합"
"75","맥주","후쿠오카현","2014-10-29","100,800","불검출","불검출","적합"
"76","맥주","오사카부","2014-09-01","19,031.04","불검출","불검출","적합"
"77","맥주","오사카부","2014-09-29","19,031.04","불검출","불검출","적합"
"78","된장","훗카이도","2014-10-31","400","불검출","불검출","적합"
"79","소스류","훗카이도","2014-11-08","312","불검출","불검출","적합"
"80","소스류","훗카이도","2014-10-27","300","불검출","불검출","적합"
"81","소스류","훗카이도","2014-09-18","5,440","불검출","불검출","적합"
"82","소스류","훗카이도","2014-10-29","108","불검출","불검출","적합"
"83","복합조미식품","훗카이도","2014-11-05","9","불검출","불검출","적합"
"84","청주","효고현","2014-11-04","432","불검출","불검출","적합"
"85","청주","효고현","2014-11-05","540","불검출","불검출","적합"
"86","청주","교토부","2014-08-29","1,296","불검출","불검출","적합"
"87","과자(비스킷)","야마가타현","2014-11-01","66.72","불검출","불검출","적합"
"88","캔디류(사탕)","오카야마현","2014-11-07","168","불검출","불검출","적합"
"89","고형차","아이치현","2014-11-11","1,920","불검출","불검출","적합"
"90","캔디류(사탕)","아이치현","2014-11-07","345.84","불검출","불검출","적합"
"91","소주","미야자키현","2014-09-26","540","불검출","불검출","적합"
"92","소주","미야자키현","2014-08-28","540","불검출","불검출","적합"
"93","캔디류(사탕)","아이치현","2014-11-06","332.64","불검출","불검출","적합"
