"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"94","초콜릿가공품","후쿠오카현","2014-11-10","174","불검출","불검출","적합"
"95","혼합제제","효고현","2014-11-14","17","불검출","불검출","적합"
"96","기타가공품","훗카이도","2014-05-22","293","불검출","불검출","적합"
"97","혼합제제","효고현","2014-11-18","119","불검출","불검출","적합"
"98","혼합제제","오카야마현","2014-06-26","20","불검출","불검출","적합"
"99","혼합제제","오카야마현","2014-10-09","50","불검출","불검출","적합"
"100","혼합제제","오카야마현","2014-09-25","40","불검출","불검출","적합"
"101","혼합제제","오카야마현","2014-11-13","80","불검출","불검출","적합"
"102","글루콘산아연","도쿠시마현","2013-12-18","200","불검출","불검출","적합"
"103","글루콘산동","도쿠시마현","2014-06-27","30","불검출","불검출","적합"
"104","맥주","후쿠오카현","2014-11-08","69,840","불검출","불검출","적합"
"105","발효식초","가고시마현","2014-09-10","384","불검출","불검출","적합"
"106","혼합제제","오카야마현","2014-11-05","120","불검출","불검출","적합"
"107","청주","니가타현","2014-11-12","86.4","불검출","불검출","적합"
"108","청주","도쿠시마현","2014-11-01","148.8","불검출","불검출","적합"
"109","청국장","가고시마현","2014-11-11","1,500","불검출","불검출","적합"
"110","가공두부","오사카부","2014-11-04","1,500","불검출","불검출","적합"
"111","가공두부","오사카부","2014-11-04","6,200","불검출","불검출","적합"
"112","기타천연착향료","시즈오카현","2014-10-24","2,100","불검출","불검출","적합"
"113","혼합제제","미에현","2014-09-17","100","불검출","불검출","적합"
"114","글리세린지방산
에스테르","미에현","2014-10-08","32","불검출","불검출","적합"
"115","소스류","히로시마현","2014-11-10","1,260","불검출","불검출","적합"
"116","소스류","히로시마현","2014-10-29","630","불검출","불검출","적합"
"117","혼합제제","시즈오카현","2014-10-28","696","불검출","불검출","적합"
"118","글리세린지방산
에스테르","미에현","2014-09-03","32","불검출","불검출","적합"
"119","기타천연착향료","시즈오카현","2014-10-27","900","불검출","불검출","적합"
"120","시클로덱스트린
시럽","시즈오카현","2014-11-05","7,000","불검출","불검출","적합"
"121","기타가공품","와카야마현","2014-11-08","1,000","불검출","불검출","적합"
"122","기타가공품","아오모리현","2014-09-06","2,010","불검출","불검출","적합"
"123","공액리놀레산","시즈오카현","2014-10-16","668.13","불검출","불검출","적합"
"124","비타민/가르시니
아캄보지아껍질
추출물","도야마현","2014-10-22","422.26","불검출","불검출","적합"
"125","개별인정형건강
기능식품","기후현","2014-10-15","91.39","불검출","불검출","적합"
"126","정제,가공을거쳐
야하는식품원료","돗토리현","2014-11-20","79,880","불검출","불검출","적합"
"127","조미된장","아이치현","2014-11-04","8,000","불검출","불검출","적합"
"128","조미된장","아이치현","2014-11-06","7,000","불검출","불검출","적합"
"129","조미된장","아이치현","2014-09-11","3,000","불검출","불검출","적합"
"130","즉석조리식품","나가노현","2014-11-12","484.8","불검출","불검출","적합"
