"순번","품      목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"17","냉장명태","홋카이도","2017-01-24","3,150","불검출","불검출","적합"
"18","냉장대구","홋카이도","2017-01-24","890","불검출","불검출","적합"
"19","냉장명태","홋카이도","2017-01-24","924","불검출","불검출","적합"
"20","냉장명태","홋카이도","2017-01-24","1,404","불검출","불검출","적합"
"21","냉장명태","홋카이도","2017-01-24","1,469","불검출","불검출","적합"
"22","냉장명태","홋카이도","2017-01-24","3,150","불검출","불검출","적합"
"23","냉장대구","홋카이도","2017-01-24","890","불검출","불검출","적합"
"24","냉장명태","홋카이도","2017-01-24","912","불검출","불검출","적합"
"25","냉장명태","홋카이도","2017-01-24","2,400","불검출","불검출","적합"
"26","냉장명태","홋카이도","2017-01-24","3,000","불검출","불검출","적합"
"27","냉장대구","홋카이도","2017-01-24","1,000","불검출","불검출","적합"
"28","냉장명태","홋카이도","2017-01-24","2,400","불검출","불검출","적합"
"29","냉장명태","홋카이도","2017-01-24","1,200","불검출","불검출","적합"
"30","냉장명태","홋카이도","2017-01-24","1,000","불검출","불검출","적합"
"31","냉장대구","홋카이도","2017-01-24","2,500","불검출","불검출","적합"
"32","냉장명태","홋카이도","2017-01-24","2,400","불검출","불검출","적합"
"33","냉장명태","홋카이도","2017-01-24","1,662","불검출","불검출","적합"
"34","냉장대구","홋카이도","2017-01-24","1,000","불검출","불검출","적합"
