"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","","-","-","93,176","-","-","-"
"1","냉동꽁치","대만","2017-01-23","45,920","불검출","불검출","적합"
"2","냉동꽁치","대만","2017-01-23","22,540","불검출","불검출","적합"
"3","냉동고등어(F)","중국","2017-01-23","3,600","불검출","불검출","적합"
"4","냉동명태(F)","러시아","2017-01-23","19,250","불검출","불검출","적합"
"5","냉동다랑어
(눈다랑어,목살)","대만","2017-01-23","1,866","불검출","불검출","적합"
