"순번","품      목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"35","냉장갈치","에히메현","2017-01-25","16,497","불검출","불검출","적합"
"36","냉장명태","홋카이도","2017-01-25","2,574","불검출","불검출","적합"
"37","냉장대구","홋카이도","2017-01-25","8,959","불검출","불검출","적합"
"38","냉장갈치","에히메현","2017-01-25","11,581","불검출","불검출","적합"
"39","냉장갈치","효고현","2017-01-25","10,407","불검출","불검출","적합"
"40","냉장갈치","에히메현","2017-01-25","16,232","불검출","불검출","적합"
"41","냉장명태","홋카이도","2017-01-25","7,525","불검출","불검출","적합"
"42","냉장홍어","홋카이도","2017-01-25","12,050","불검출","불검출","적합"
"43","냉장민어(수조기)","야마구치현","2017-01-25","3,221.27","불검출","불검출","적합"
"44","냉장가오리","야마구치현","2017-01-25","880","불검출","불검출","적합"
"45","냉장갈치","야마구치현","2017-01-25","7,039.72","불검출","불검출","적합"
"46","활돔(벵에돔)","사가현","2017-01-25","7,360","불검출","불검출","적합"
"47","활돔(돌돔)","사가현","2017-01-25","12,924","불검출","불검출","적합"
"48","활해삼","사가현","2017-01-25","3,470","불검출","불검출","적합"
"49","활우렁쉥이","홋카이도","2017-01-25","17,586","불검출","불검출","적합"
"50","활가리비","홋카이도","2017-01-25","20,030","불검출","불검출","적합"
"51","활대합(북방대합)","홋카이도","2017-01-25","5,744","불검출","불검출","적합"
