"순번","품      목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"52","냉장가오리","야마구치현","2017-01-24","600","불검출","불검출","적합"
"53","냉장병어","야마구치현","2017-01-24","160","불검출","불검출","적합"
"54","냉장명태","홋카이도","2017-01-24","6,000","불검출","불검출","적합"
"55","활가리비","홋카이도","2017-01-24","6,992","불검출","불검출","적합"
"56","활가리비","홋카이도","2017-01-24","8,135","불검출","불검출","적합"
"57","활우렁쉥이","홋카이도","2017-01-24","8,745","불검출","불검출","적합"
"58","활돔(돌돔)","홋카이도","2017-01-24","674","불검출","불검출","적합"
"59","활장어(먹장어)","나가사키현","2017-01-24","1,559","불검출","불검출","적합"
"60","활돔(벵에돔)","오이타현","2017-01-24","875","불검출","불검출","적합"
"61","활바리(자바리)","나가사키현","2017-01-24","249","불검출","불검출","적합"
"62","활장어(먹장어)","야마구치현","2017-01-24","500","불검출","불검출","적합"
"63","활우렁쉥이","홋카이도","2017-01-24","8,834","불검출","불검출","적합"
"64","활장어(먹장어)","야마구치현","2017-01-24","2,350","불검출","불검출","적합"
"65","활장어(먹장어)","가나가와현","2017-01-24","749","불검출","불검출","적합"
