"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)",""
"합계","251","862,836","0","0","176","846,956","1","16","74","15,865"
"1.23","98","516,186","0","0","65","506,392","0","0","33","9,794"
"1.24","72","112,494","0","0","52","109,513","1","16","19","2,965"
"1.25","81","234,156","0","0","59","231,051","0","0","22","3,106"
"","","","","","","","","","",""
"","","","","","","","","","",""
