"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"86","유탕면","후쿠오카현","2018-06-04","91","불검출","불검출","적합"
"87","소스","시즈오카현","2018-06-13","1,655","불검출","불검출","적합"
"88","즉석조리식품","기후현","2017-12-06","90","불검출","불검출","적합"
"89","탄산칼슘","오카야마현","2018-07-02","16,000","불검출","불검출","적합"
"90","빵류","히로시마현","2018-06-27","977","불검출","불검출","적합"
"91","빵류","히로시마현","2018-06-27","1,510","불검출","불검출","적합"
"92","빵류","히로시마현","2018-06-27","1,664","불검출","불검출","적합"
"93","빵류","히로시마현","2018-06-27","1,152","불검출","불검출","적합"
"94","달맞이꽃종자
추출물 (원료성)","아이치현","2017-10-20","21","불검출","불검출","적합"
"95","혼합장","아이치현","","200","불검출","불검출","적합"
"96","청주","후쿠오카현","2018-05-07","926","불검출","불검출","적합"
"97","리큐르","히로시마현","2018-04-12","387","불검출","불검출","적합"
"98","기타 주류","히로시마현","2018-04-18","258","불검출","불검출","적합"
"99","리큐르","히로시마현","2018-06-06","129","불검출","불검출","적합"
"100","청주","히로시마현","2018-06-06","168","불검출","불검출","적합"
"101","청주","효고현","2018-06-12","810","불검출","불검출","적합"
"102","청주","히로시마현","2018-06-01","6,080","불검출","불검출","적합"
"103","잔탄검","미국","2018-02-28","500","불검출","불검출","적합"
"104","청주","사가현","2018-06-14","346","불검출","불검출","적합"
"105","카레(커리)","도치기현","2018-05-23","759","불검출","불검출","적합"
"106","카레(커리)","나라현","2018-04-18","6,000","불검출","불검출","적합"
"107","혼합제제","시즈오카현","2018-06-26","2,000","불검출","불검출","적합"
"108","소스","가나가와현","2018-06-22","470","불검출","불검출","적합"
"109","소스","가나가와현","2018-06-22","493","불검출","불검출","적합"
"110","소스","가나가와현","2018-06-21","3,562","불검출","불검출","적합"
"111","소스","가나가와현","2018-06-18","45","불검출","불검출","적합"
"112","소스","가나가와현","2018-06-21","1,485","불검출","불검출","적합"
"113","소스","가나가와현","2018-06-21","796","불검출","불검출","적합"
"114","소스","가나가와현","2018-06-20","457","불검출","불검출","적합"
"115","소스","가나가와현","2018-06-22","270","불검출","불검출","적합"
"116","소스","가나가와현","2018-06-21","495","불검출","불검출","적합"
"117","소스","가나가와현","2018-06-21","254","불검출","불검출","적합"
