"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"86","어묵","시마네현","2018-06-22","882","불검출","불검출","적합"
"87","어묵","시마네현","2018-05-17","750","불검출","불검출","적합"
"88","어묵","시마네현","2018-03-30","600","불검출","불검출","적합"
"89","어묵","시마네현","2018-06-07","288","불검출","불검출","적합"
"90","소스","사이타마현","2018-05-17","300","불검출","불검출","적합"
"91","마요네즈","효고현","2018-06-22","1,000","불검출","불검출","적합"
"92","빵류","사이타마현","2018-06-27","11,232","불검출","불검출","적합"
"93","식물성크림","히로시마현","2018-05-22","192","불검출","불검출","적합"
"94","식물성크림","히로시마현","2018-05-28","144","불검출","불검출","적합"
"95","천연향신료","도치기현","2018-05-14","151","불검출","불검출","적합"
"96","소스","후쿠오카현","2018-07-04","680","불검출","불검출","적합"
"97","기타가공품","지바현","2018-06-05","52","불검출","불검출","적합"
"98","혼합제제","나가노현","2018-06-27","1,000","불검출","불검출","적합"
"99","혼합제제","가나가와현","2018-06-15","20","불검출","불검출","적합"
"100","서류가공품","사이타마현","2018-02-10","800","불검출","불검출","적합"
"101","서류가공품","사이타마현","2018-06-18","1,000","불검출","불검출","적합"
"102","혼합제제","이바라키현","2018-06-20","120","불검출","불검출","적합"
"103","혼합제제","이바라키현","2018-06-20","120","불검출","불검출","적합"
"104","캔디류","아이치현","2018-06-27","155","불검출","불검출","적합"
"105","캔디류","아이치현","2018-06-26","240","불검출","불검출","적합"
"106","숙면","구마모토현","2018-06-19","464","불검출","불검출","적합"
"107","캔디류","나가노현","2018-06-15","1,632","불검출","불검출","적합"
"108","캔디류","도야마현","2018-06-22","162","불검출","불검출","적합"
"109","캔디류","아이치현","2018-06-26","2,070","불검출","불검출","적합"
"110","캔디류","아이치현","2018-06-26","540","불검출","불검출","적합"
"111","캔디류","아이치현","2018-06-26","396","불검출","불검출","적합"
"112","캔디류","아이치현","2018-06-26","594","불검출","불검출","적합"
"113","혼합제제","사이타마현","2018-06-04","500","불검출","불검출","적합"
"114","소스","에히메현","2018-07-04","1,940","불검출","불검출","적합"
"115","기타 수산물가공품","오사카부","2018-06-14","19","불검출","불검출","적합"
"116","기타 농산가공품","오사카부","2018-06-15","500","불검출","불검출","적합"
"117","양조간장","아이치현","2018-06-06","324","불검출","불검출","적합"
"118","양조간장","효고현","2018-06-12","1,048","불검출","불검출","적합"
"119","곡류가공품","효고현","2018-06-08","300","불검출","불검출","적합"
"120","양조간장","군마현","2018-06-08","1,080","불검출","불검출","적합"
