"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장돔(황돔)","야마구치현","2017-05-15","145","불검출","불검출","적합"
"2","마른해삼(자숙)","시마네현","2017-05-15","360","불검출","불검출","적합"
"3","활꼬막","후쿠오카현","2017-05-15","1,360","불검출","불검출","적합"
"4","냉장갈치","와카야마현","2017-05-15","616","불검출","불검출","적합"
"5","냉장명태","홋카이도","2017-05-15","1,800","불검출","불검출","적합"
"6","냉동가리비(외투막)","홋카이도","2017-05-15","20,000","불검출","불검출","적합"
"7","냉장명태","홋카이도","2017-05-15","1,992","불검출","불검출","적합"
"8","냉장명태","홋카이도","2017-05-15","1,262","불검출","불검출","적합"
"9","냉장명태","홋카이도","2017-05-15","1,160","불검출","불검출","적합"
"10","냉장갈치","후쿠오카현","2017-05-15","595","불검출","불검출","적합"
"11","활돔(참돔)","에히메현","2017-05-15","4,278","불검출","불검출","적합"
"12","냉장대구","홋카이도","2017-05-15","1,660","불검출","불검출","적합"
"13","냉장고등어","나가사키현","2017-05-15","4,160","불검출","불검출","적합"
"14","냉장갈치","오이타현","2017-05-15","95","불검출","불검출","적합"
"15","냉장돔(황돔)","나가사키현","2017-05-15","88","불검출","불검출","적합"
"16","냉장홍어","홋카이도","2017-05-15","9,542","불검출","불검출","적합"
"17","냉장명태","홋카이도","2017-05-15","1,200","불검출","불검출","적합"
"18","활꼬막","사가현","2017-05-15","560","불검출","불검출","적합"
"19","냉장명태","홋카이도","2017-05-15","3,600","불검출","불검출","적합"
"20","냉동개아지살(가리비,포장횟감)","홋카이도","2017-05-15","1,680","불검출","불검출","적합"
