"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장대구","홋카이도","2017-05-12","1,000","불검출","불검출","적합"
"2","냉장홍어","홋카이도","2017-05-12","1,269","불검출","불검출","적합"
"3","냉장명태","홋카이도","2017-05-12","1,182","불검출","불검출","적합"
"4","냉장갈치","에히메현","2017-05-12","365","불검출","불검출","적합"
"5","활가리비","홋카이도","2017-05-12","20,881","불검출","불검출","적합"
"6","활돔(돌돔)","미야자키현","2017-05-12","1,261","불검출","불검출","적합"
"7","냉장갈치","에히메현","2017-05-12","450","불검출","불검출","적합"
"8","냉장명태","홋카이도","2017-05-12","1,068","불검출","불검출","적합"
"9","냉장홍어","홋카이도","2017-05-12","949","불검출","불검출","적합"
"10","냉장명태","홋카이도","2017-05-12","1,200","불검출","불검출","적합"
"11","냉장명태","홋카이도","2017-05-12","3,238","불검출","불검출","적합"
"12","냉장명태","홋카이도","2017-05-12","1,560","불검출","불검출","적합"
"13","활전갱이(흑점줄전갱이)","후쿠오카현","2017-05-12","1,162","불검출","불검출","적합"
"14","냉장병어","야마구치현","2017-05-12","200","불검출","불검출","적합"
"15","냉장홍어","홋카이도","2017-05-12","250","불검출","불검출","적합"
"16","냉장명태","홋카이도","2017-05-12","1,068","불검출","불검출","적합"
"17","냉장명태","홋카이도","2017-05-12","110","불검출","불검출","적합"
"18","냉장대구","홋카이도","2017-05-12","2,070","불검출","불검출","적합"
"19","냉장명태","홋카이도","2017-05-12","120","불검출","불검출","적합"
"20","활돔(참돔)","에히메현","2017-05-12","4,847","불검출","불검출","적합"
