"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"처리
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏) 건수","","중량(㎏)",""
"합계","338","2,767,962","2","2,668","295","2,711,505","7","425","34","53,364"
"5.13","89","661,864","0","0","86","661,031","2","133","1","700"
"5.14","60","634,010","0","0","53","630,974","1","72","6","2,964"
"5.15","102","1,015,908","2","2,668","92","994,617","0","0","8","18,623"
"5.16","87","456,180","0","0","64","424,883","4","220","19","31,077"
"","","","","","","","","","",""
