"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:100Bq/kg)","판정"
"16","어묵","시마네현","2019-02-01","400","불검출","불검출","적합"
"17","맥주","후쿠오카현","2019-03-20","16,783","불검출","불검출","적합"
"18","어묵","시마네현","2019-01-16","1,500","불검출","불검출","적합"
"19","어묵","시마네현","2019-02-16","672","불검출","불검출","적합"
"20","어묵","시마네현","2019-02-01","360","불검출","불검출","적합"
"21","어묵","시마네현","2019-04-01","1,200","불검출","불검출","적합"
"22","가공두부","이시카와현","2019-04-11","1,020","불검출","불검출","적합"
"23","캔디류","아이치현","2019-04-05","182","불검출","불검출","적합"
"24","건어포","시즈오카현","2019-03-29","24","불검출","불검출","적합"
"25","탄산음료","아이치현","2019-04-01","7,351","불검출","불검출","적합"
"26","캔디류","아이치현","2019-03-27","864","불검출","불검출","적합"
"27","캔디류","미에현","2019-01-11","127","불검출","불검출","적합"
"28","캔디류","후쿠시마현","2019-04-08","55","불검출","불검출","적합"
"29","과자","도쿠시마현","2019-04-13","1,560","불검출","불검출","적합"
"30","캔디류","후쿠시마현","2019-02-22","88","불검출","불검출","적합"
"31","캔디류","아이치현","2019-04-10","84","불검출","불검출","적합"
"32","청주","니가타현","2019-04-03","8","불검출","불검출","적합"
"33","빵류","기후현","2019-04-20","10,500","불검출","불검출","적합"
"34","복합조미식품","니가타현","2019-02-22","11,140","불검출","불검출","적합"
"35","자당지방산에스테르","미에현","2019-01-09","3,600","불검출","불검출","적합"
"36","자당지방산에스테르","미에현","2019-02-19","3,600","불검출","불검출","적합"
"37","자당지방산에스테르","미에현","2019-02-05","7,200","불검출","불검출","적합"
"38","소스","히로시마현","2019-03-31","1,044","불검출","불검출","적합"
"39","과자","니가타현","2019-04-04","237","불검출","불검출","적합"
"40","혼합제제","효고현","2019-04-18","17","불검출","불검출","적합"
"41","혼합제제","효고현","2019-04-19","17","불검출","불검출","적합"
"42","비타민B1","오키나와현","2019-03-29","30","불검출","불검출","적합"
"43","비타민B1","오키나와현","2019-03-29","90","불검출","불검출","적합"
"44","비타민B1","오키나와현","2019-03-29","60","불검출","불검출","적합"
"45","절임식품","와카야마현","2019-04-16","972","불검출","불검출","적합"
"46","양조간장","오사카부","2019-03-11","1,200","불검출","불검출","적합"
"47","혼합제제","효고현","2019-04-18","10","불검출","불검출","적합"
"48","혼합제제","효고현","2019-04-17","34","불검출","불검출","적합"
"49","혼합제제","효고현","2019-04-17","136","불검출","불검출","적합"
"50","카레(커리)","니가타현","2019-03-25","1,584","불검출","불검출","적합"
