"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동곤이(명태)","러시아","2019-03-26","23,805","불검출","불검출","적합"
"2","냉동가자미(첨치가자미,F)","미국","2019-03-26","24,000","불검출","불검출","적합"
"3","냉동대구(F)","러시아","2019-03-26","510","불검출","불검출","적합"
"4","냉동곤이(명태)","러시아","2019-03-26","2,497","불검출","불검출","적합"
"5","냉동꽁치","대만","2019-03-26","223,560","불검출","불검출","적합"
"6","냉동명태","러시아","2019-03-26","2,257","불검출","불검출","적합"
"합계","","-","-","276,629","-","-","-"
