"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"15","염화마그네슘","오카야마현","2019-02-13","12,000","불검출","불검출","적합"
"16","빵류","훗카이도","2019-02-26","104","불검출","불검출","적합"
"17","과자","니가타현","2019-02-27","281","불검출","불검출","적합"
"18","혼합제제","와카야마현","2019-02-21","15","불검출","불검출","적합"
"19","혼합제제","와카야마현","2019-02-20","15","불검출","불검출","적합"
"20","혼합제제","와카야마현","2019-02-22","30","불검출","불검출","적합"
"21","혼합제제","와카야마현","2019-02-25","30","불검출","불검출","적합"
"22","과자","이바라키현","2019-03-04","270","불검출","불검출","적합"
"23","초콜릿가공품","이바라키현","2019-03-04","360","불검출","불검출","적합"
"24","청주","효고현","2019-01-08","432","불검출","불검출","적합"
"25","청주","교토부","2019-02-01","864","불검출","불검출","적합"
"26","청주","교토부","2019-02-07","130","불검출","불검출","적합"
"27","혼합제제","가나가와현","2019-03-11","300","불검출","불검출","적합"
"28","기타 주류","효고현","2019-02-18","497","불검출","불검출","적합"
"29","소주","가고시마현","2019-02-13","162","불검출","불검출","적합"
"30","청주","후쿠이현","2019-02-01","164","불검출","불검출","적합"
"31","청주","후쿠이현","2019-02-19","300","불검출","불검출","적합"
"32","준초콜릿","오사카부","2019-02-15","717","불검출","불검출","적합"
"33","소스","효고현","2019-02-25","1,120","불검출","불검출","적합"
"34","향신료조제품","효고현","2019-02-20","304","불검출","불검출","적합"
"35","혼합제제","나가노현","2019-03-06","400","불검출","불검출","적합"
"36","분말셀룰로스","시마네현","2019-01-26","9,300","불검출","불검출","적합"
"37","혼합제제","나가노현","2019-03-04","1,600","불검출","불검출","적합"
"38","기타 수산물가공품","가고시마현","2019-02-20","100","불검출","불검출","적합"
"39","볶은커피","오사카부","","378","불검출","불검출","적합"
"40","볶은커피","오사카부","","216","불검출","불검출","적합"
"41","청주","후쿠이현","2019-02-20","216","불검출","불검출","적합"
"42","과자","니가타현","2019-03-04","1,974","불검출","불검출","적합"
"43","과자","니가타현","2019-03-04","408","불검출","불검출","적합"
"44","소스","후쿠오카현","2019-02-28","2,592","불검출","불검출","적합"
"45","혼합장","아이치현","2019-03-08","4,800","불검출","불검출","적합"
"46","소스","지바현","2019-02-04","7,680","불검출","불검출","적합"
"47","소스","오이타현","2019-02-06","3,000","불검출","불검출","적합"
"48","혼합장","아이치현","2019-02-21","21,090","불검출","불검출","적합"
"49","혼합장","아이치현","2019-02-05","8,180","불검출","불검출","적합"
