"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장홍어","홋카이도","2019-03-25","273","불검출","불검출","적합"
"2","냉장명태","홋카이도","2019-03-25","4,732","불검출","불검출","적합"
"3","마른개아지살(가리비)","홋카이도","2019-03-25","20","불검출","불검출","적합"
"4","냉장명태","홋카이도","2019-03-25","3,250","불검출","불검출","적합"
"5","냉장명태","홋카이도","2019-03-25","2,600","불검출","불검출","적합"
"6","냉장명태","홋카이도","2019-03-25","1,300","불검출","불검출","적합"
"7","냉장명태","홋카이도","2019-03-25","3,978","불검출","불검출","적합"
"8","냉장홍어","홋카이도","2019-03-25","3,411","불검출","불검출","적합"
"9","냉장명태","홋카이도","2019-03-25","1,300","불검출","불검출","적합"
"10","활가리비","홋카이도","2019-03-25","7,000","불검출","불검출","적합"
"합계","","-","-","27,864","-","-","-"
