"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장가오리","야마구치현","2019-03-28","750","불검출","불검출","적합"
"2","활가리비","홋카이도","2019-03-28","6,750","불검출","불검출","적합"
"3","활가리비","홋카이도","2019-03-28","7,322","불검출","불검출","적합"
"4","냉장돔(금눈돔)","시즈오카현","2019-03-28","42","불검출","불검출","적합"
"5","활돔(벵에돔)","에히메현","2019-03-28","673","불검출","불검출","적합"
"6","활돔(참돔)","에히메현","2019-03-28","5,141","불검출","불검출","적합"
"7","냉장돔(황돔)","나가사키현","2019-03-28","584","불검출","불검출","적합"
"8","냉장갈치","와카야마현","2019-03-28","1,632","불검출","불검출","적합"
"9","활돔(벵에돔)","에히메현","2019-03-28","1,192","불검출","불검출","적합"
"10","냉장홍어","야마구치현","2019-03-28","80","불검출","불검출","적합"
"11","냉동새치(황새치,F,횟감)","대서양","2019-03-28","544","불검출","불검출","적합"
"12","냉장가오리","야마구치현","2019-03-28","120","불검출","불검출","적합"
"13","냉장명태","홋카이도","2019-03-28","156","불검출","불검출","적합"
"14","냉동새치(황새치,목살,횟감)","대서양","2019-03-28","1,400","불검출","불검출","적합"
"15","활돔(돌돔)","미에현","2019-03-28","1,069","불검출","불검출","적합"
"16","냉장복어(검복)","돗토리현","2019-03-28","300","불검출","불검출","적합"
"17","활바리(능성어)","나가사키현","2019-03-28","1,093","불검출","불검출","적합"
"18","냉장홍어","홋카이도","2019-03-28","534","불검출","불검출","적합"
"19","냉장준치","구마모토현","2019-03-28","272","불검출","불검출","적합"
"20","활게(왕게)","홋카이도","2019-03-28","4,026","불검출","불검출","적합"
