"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동곤이(명태)","러시아","2019-03-28","6,772","불검출","불검출","적합"
"2","냉동명태(F)","미국","2019-03-28","1,122","불검출","불검출","적합"
"3","냉동명태(F)","러시아","2019-03-28","24,000","불검출","불검출","적합"
"4","냉동곤이(명태)","러시아","2019-03-28","68,220","불검출","불검출","적합"
"5","냉동가자미(각시가자미)","미국","2019-03-28","21,127","불검출","불검출","적합"
"6","냉동명태","캐나다","2019-03-28","23,500","불검출","불검출","적합"
"7","냉동꽁치","대만","2019-03-28","126,173","불검출","불검출","적합"
"8","냉동꽁치","대만","2019-03-28","158,474","불검출","불검출","적합"
"합계","","-","-","429,388","-","-","-"
