"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"16","캔디류","아이치현","2018-07-19","1,440","불검출","불검출","적합"
"17","과자","아이치현","2018-06-28","245","불검출","불검출","적합"
"18","카레(커리)","시즈오카현","2018-04-12","207","불검출","불검출","적합"
"19","과자","야마가타현","2018-07-06","461","불검출","불검출","적합"
"20","금박","이시카와현","2018-07-11","0","불검출","불검출","적합"
"21","캔디류","아이치현","2018-07-18","1,980","불검출","불검출","적합"
"22","고추냉이/신선,냉장","시즈오카현","2018-08-01","30","불검출","불검출","적합"
"23","과자","아이치현","2018-07-23","456","불검출","불검출","적합"
"24","과자","아이치현","2018-07-20","360","불검출","불검출","적합"
"25","과자","나가노현","2018-07-14","276","불검출","불검출","적합"
"26","과자","니가타현","2018-07-20","214","불검출","불검출","적합"
"27","과자","아이치현","2018-07-24","480","불검출","불검출","적합"
"28","소스","야마구치현","2018-07-23","26","불검출","불검출","적합"
"29","탄산음료","오사카부","2018-06-22","600","불검출","불검출","적합"
"30","탄산음료","오사카부","2018-06-21","1,200","불검출","불검출","적합"
"31","탄산음료","오사카부","2018-07-09","1,500","불검출","불검출","적합"
"32","탄산음료","오사카부","2018-07-06","1,500","불검출","불검출","적합"
"33","소스","사가현","2018-07-11","168","불검출","불검출","적합"
"34","소스","야마구치현","2018-07-24","50","불검출","불검출","적합"
"35","향신료조제품","나가노현","2018-06-06","129","불검출","불검출","적합"
"36","카레(커리)","시즈오카현","2018-04-12","207","불검출","불검출","적합"
"37","어묵","사가현","2018-06-01","2,217","불검출","불검출","적합"
"38","고형차","교토부","","1,276","불검출","불검출","적합"
"39","어묵","미야자키현","2018-07-10","742","불검출","불검출","적합"
"40","어묵","사가현","2018-07-01","1,176","불검출","불검출","적합"
"41","어묵","사가현","2018-07-01","900","불검출","불검출","적합"
"42","어묵","사가현","2018-07-01","1,440","불검출","불검출","적합"
"43","소스","교토부","2018-07-13","9,707","불검출","불검출","적합"
"44","소스","교토부","2018-07-12","780","불검출","불검출","적합"
"45","소스","교토부","2018-06-21","635","불검출","불검출","적합"
"46","소스","교토부","2018-07-12","129","불검출","불검출","적합"
"47","소스","교토부","2018-07-10","569","불검출","불검출","적합"
"48","소스","교토부","2018-07-05","2,230","불검출","불검출","적합"
"49","소스","교토부","2018-06-28","1,953","불검출","불검출","적합"
"50","혼합제제","사이타마현","2018-06-18","170","불검출","불검출","적합"
