"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"14","프로폴리스추출물 제품","구마모토현","2015-12-08","57.35","불검출","불검출","적합"
"15","볶은커피","시즈오카현","2015-10-19","300","불검출","불검출","적합"
"16","볶은커피","시즈오카현","2015-11-06","3,000","불검출","불검출","적합"
"17","어묵","사가현","2015-07-01","317","불검출","불검출","적합"
"18","합성착향료","야마가타현","2015-12-11","6","불검출","불검출","적합"
"19","합성착향료","야마가타현","2015-12-11","31","불검출","불검출","적합"
"20","합성착향료","도쿄도","2015-12-11","106","불검출","불검출","적합"
"21","합성착향료","야마가타현","2015-12-11","30.8","불검출","불검출","적합"
"22","금박","이시카와현","2015-12-03","0.1","불검출","불검출","적합"
"23","양조간장","오사카부","2015-11-30","450","불검출","불검출","적합"
"24","과자(쿠키)","효고현","2015-11-12","4.8","불검출","불검출","적합"
"25","초콜릿","효고현","2015-11-24","9.02","불검출","불검출","적합"
"26","소스류","가나가와현","2015-12-02","695.25","불검출","불검출","적합"
"27","소스류","가나가와현","2015-12-03","804","불검출","불검출","적합"
"28","혼합제제","지바현","2015-11-20","156","불검출","불검출","적합"
"29","합성착향료","지바현","2015-11-20","12","불검출","불검출","적합"
"30","카레","도치기현","2015-09-02","1,973.4","불검출","불검출","적합"
"31","혼합제제","효고현","2015-12-04","85","불검출","불검출","적합"
"32","카레","도치기현","2015-08-31","607.2","불검출","불검출","적합"
"33","액상커피","효고현","2015-10-21","1,875","불검출","불검출","적합"
"34","액상커피","시가현","2015-11-13","1,116","불검출","불검출","적합"
"35","액상커피","시가현","2015-11-14","1,980","불검출","불검출","적합"
"36","액상커피","효고현","2015-11-10","1,665","불검출","불검출","적합"
"37","카레","도치기현","2015-03-26","3,174","불검출","불검출","적합"
"38","볶은커피","효고현","2015-10-28","1,500","불검출","불검출","적합"
"39","볶은커피","시즈오카현","2015-10-28","16.2","불검출","불검출","적합"
"40","볶은커피","시즈오카현","2015-10-09","16.2","불검출","불검출","적합"
"41","카레","도치기현","2015-05-26","6,486","불검출","불검출","적합"
"42","카레","도치기현","2015-03-23","5,382","불검출","불검출","적합"
"43","청주","니가타현","2015-11-13","432","불검출","불검출","적합"
"44","소스류","교토부","2015-11-28","2,470","불검출","불검출","적합"
"45","소스류","교토부","2015-11-19","272","불검출","불검출","적합"
"46","소스류","교토부","2015-11-26","650","불검출","불검출","적합"
"47","소스류","교토부","2015-11-14","1,280","불검출","불검출","적합"
