"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","88","","232,665","","",""
"1","기타가공품","와카야마현","2016-11-11","1,000","불검출","불검출","적합"
"2","혼합제제","오사카부","2016-11-14","17","불검출","불검출","적합"
"3","과자(쿠키)","훗카이도","2016-09-30","212","불검출","불검출","적합"
"4","초콜릿","훗카이도","2016-11-28","82","불검출","불검출","적합"
"5","청주","와카야마현","2016-11-28","104","불검출","불검출","적합"
"6","빵류(그외 빵류)","돗토리현","2016-11-18","186","불검출","불검출","적합"
"7","드레싱","시즈오카현","2016-10-11","108","불검출","불검출","적합"
"8","청주","니가타현","2016-10-25","270","불검출","불검출","적합"
"9","리큐르","시즈오카현","2016-10-13","420","불검출","불검출","적합"
"10","초콜릿가공품","후쿠오카현","2016-08-01","2,328","불검출","불검출","적합"
"11","혼합제제","군마현","2016-11-07","60","불검출","불검출","적합"
"12","드레싱","후쿠시마현","2016-10-19","240","불검출","불검출","적합"
"13","혼합제제","미에현","2016-11-15","900","불검출","불검출","적합"
