"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)",""
"합계","559","2,926,038","1","360,000","428","2,454,167","3","1,598","127","110,273"
"12.5","106","639,450","0","0","85","603,988","3","1,598","18","33,864"
"12.6","103","1,037,092","0","0","79","1,018,103","0","0","24","18,989"
"12.7","99","554,929","1","360,000","75","184,182","0","0","23","10,747"
"12.8","115","346,220","0","0","82","306,268","0","0","33","39,952"
"12.9","136","348,347","0","0","107","341,626","0","0","29","6,721"
