"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"12","건어포류","가고시마현","2015-03-02","1,082","불검출","불검출","적합"
"13","건어포류","가고시마현","2015-03-02","500","불검출","불검출","적합"
"14","건어포류","가고시마현","2015-01-27","1,019","불검출","불검출","적합"
"15","빵류(파이)","훗카이도","2015-03-23","330","불검출","불검출","적합"
"16","캔디류(사탕)","오사카부","2015-03-19","612","불검출","불검출","적합"
"17","당류가공품","교토부","2014-12-02","72","불검출","불검출","적합"
"18","당류가공품","교토부","2014-12-02","70.2","불검출","불검출","적합"
"19","당류가공품","교토부","2014-12-02","110.7","불검출","불검출","적합"
"20","당류가공품","교토부","2014-12-02","59.4","불검출","불검출","적합"
"21","떡류","군마현","2014-08-25","327.6","불검출","불검출","적합"
"22","떡류","군마현","2015-01-26","1,037.4","불검출","불검출","적합"
"23","떡류","군마현","2014-08-08","218.4","불검출","불검출","적합"
"24","떡류","군마현","2014-08-22","436.8","불검출","불검출","적합"
"25","소스류","가나가와현","2015-03-27","258.75","불검출","불검출","적합"
"26","떡류","군마현","2014-12-30","491.4","불검출","불검출","적합"
"27","소스류","가나가와현","2015-03-25","181.3","불검출","불검출","적합"
"28","소스류","가나가와현","2015-03-30","996.75","불검출","불검출","적합"
"29","소스류","가나가와현","2015-03-25","814","불검출","불검출","적합"
"30","떡류","군마현","2015-01-09","327.6","불검출","불검출","적합"
"31","기타식초","가나가와현","2015-03-27","267.68","불검출","불검출","적합"
"32","갈락토올리고당","훗카이도","2014-03-26","200","불검출","불검출","적합"
"33","청주","교토부","2015-03-26","9,028.8","불검출","불검출","적합"
"34","양조간장","효고현","2015-03-04","324","불검출","불검출","적합"
"35","기타가공품","미에현","2015-02-23","36","불검출","불검출","적합"
"36","양조간장","아이치현","2015-03-06","324","불검출","불검출","적합"
"37","기타설탕","오사카부","2015-03-12","5,000","불검출","불검출","적합"
"38","혼합장","효고현","2015-03-18","120","불검출","불검출","적합"
"39","전분가공품","효고현","2015-03-16","100","불검출","불검출","적합"
"40","양조간장","군마현","2015-03-10","396","불검출","불검출","적합"
"41","기타가공품","오사카부","2015-03-13","100","불검출","불검출","적합"
"42","국수","나가노현","2015-03-12","108","불검출","불검출","적합"
