"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수","","","","","","","","중량(㎏)",""
"합계","93","224,518","0","0","74","213,457","1","32","18","11,030"
"4.20","93","224,518","0","0","74","213,457","1","32","18","11,030"
"4.21","","","","","","","","","",""
"4.22","","","","","","","","","",""
"4.23","","","","","","","","","",""
"4.24","","","","","","","","","",""
