"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","23건","-","-","123,748","-","-","-"
"1","활돔(참돔)","구마모토현","2015-4-21","9,999","불검출","불검출","적합"
"2","활돔(참돔)","구마모토현","2015-4-21","5,035","불검출","불검출","적합"
"3","활돔(참돔)","에히메현","2015-4-21","9,147","불검출","불검출","적합"
"4","활돔(참돔)","에히메현","2015-4-21","3,308","불검출","불검출","적합"
"5","냉동다랑어(남방참다랑어) 인도양","","2015-4-21","10,000","불검출","불검출","적합"
"6","냉동임연수어","홋카이도","2015-4-21","363","불검출","불검출","적합"
"7","냉동기름치","대서양","2015-4-21","2,178","불검출","불검출","적합"
"8","냉장홍어","홋카이도","2015-4-21","3,197","불검출","불검출","적합"
"9","활돔(돌돔)","가나가와현","2015-4-21","1,140","불검출","불검출","적합"
"10","냉장명태","홋카이도","2015-4-21","4,238","불검출","불검출","적합"
"11","냉장갈치","와카야마현","2015-4-21","568","불검출","불검출","적합"
"12","냉장가오리","야마구치현","2015-4-21","240","불검출","불검출","적합"
"13","활가리비","홋카이도","2015-4-21","6,859","불검출","불검출","적합"
"14","활가리비","홋카이도","2015-4-21","6,977","불검출","불검출","적합"
"15","활돔(돌돔)","미에현","2015-4-21","739","불검출","불검출","적합"
"16","활꼬막(새꼬막)","사가현","2015-4-21","3,000","불검출","불검출","적합"
"17","활해삼","시즈오카현","2015-4-21","100","불검출","불검출","적합"
"18","활가리비","홋카이도","2015-4-21","6,696","불검출","불검출","적합"
"19","냉장명태","홋카이도","2015-4-21","14,677","불검출","불검출","적합"
"20","냉동다랑어(눈다랑어,목살,횟감) 태평양","","2015-4-21","1,920","불검출","불검출","적합"
"21","냉동명태","홋카이도","2015-4-21","30,000","불검출","불검출","적합"
"22","냉동다랑어(남방참다랑어) 태평양","","2015-4-21","3,260","불검출","불검출","적합"
"23","냉장다랑어(참다랑어)","나가사키현","2015-4-21","107","불검출","불검출","적합"
