"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"43","청국장","가고시마현","2015-07-31","7,114.8","불검출","불검출","적합"
"44","볶은커피","오사카부","2015-07-22","1,520.6","불검출","불검출","적합"
"45","청주","아이치현","2015-07-01","129.6","불검출","불검출","적합"
"46","청주","아이치현","2015-07-01","43.2","불검출","불검출","적합"
"47","청주","아이치현","2015-05-01","220.32","불검출","불검출","적합"
"48","청주","아이치현","2015-07-01","659.4","불검출","불검출","적합"
"49","청주","아이치현","2015-07-01","129.6","불검출","불검출","적합"
"50","청주","아이치현","2015-07-27","2,613.6","불검출","불검출","적합"
"51","청주","아이치현","2015-07-01","72","불검출","불검출","적합"
"52","청국장","가고시마현","2015-07-31","14,229.6","불검출","불검출","적합"
"53","복합조미식품","미에현","2015-07-03","40.8","불검출","불검출","적합"
"54","소스류","군마현","2015-06-15","360","불검출","불검출","적합"
"55","청주","교토부","2015-07-09","216","불검출","불검출","적합"
"56","캔디류(사탕)","아이치현","2015-07-17","100","불검출","불검출","적합"
"57","청주","교토부","2015-07-08","4,320","불검출","불검출","적합"
"58","청주","교토부","2015-07-07","6,264","불검출","불검출","적합"
"59","맥주","후쿠오카현","2015-06-22","168,000","불검출","불검출","적합"
"60","혼합제제","이바라키현","2015-08-05","30","불검출","불검출","적합"
"61","맥주","후쿠오카현","2015-07-09","134,400","불검출","불검출","적합"
"62","맥주","후쿠오카현","2015-07-16","349,200","불검출","불검출","적합"
"63","맥주","후쿠오카현","2015-07-06","104,760","불검출","불검출","적합"
"64","맥주","후쿠오카현","2015-06-27","15,976.8","불검출","불검출","적합"
"65","캔디류(젤리)","아이치현","2015-05-28","92.8","불검출","불검출","적합"
"66","과자(쿠키)","니가타현","2015-07-22","149.85","불검출","불검출","적합"
"67","맥주","후쿠오카현","2015-07-11","9,750","불검출","불검출","적합"
"68","맥주","후쿠오카현","2015-07-01","114,633.6","불검출","불검출","적합"
"69","소스류","도치기현","2015-07-24","158.4","불검출","불검출","적합"
"70","카레","니가타현","2015-07-09","2,160","불검출","불검출","적합"
"71","카레","니가타현","2015-07-09","1,440","불검출","불검출","적합"
"72","향신료조제품(고추
냉이가공품)","사이타마현","2015-07-02","129","불검출","불검출","적합"
