"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"13","복합조미식품","나라현","2015-06-25","80","불검출","불검출","적합"
"14","맥주","오이타현","2015-07-01","16,422","불검출","불검출","적합"
"15","카레","나라현","2015-04-14","1,000","불검출","불검출","적합"
"16","카레","나라현","2015-04-22","5,000","불검출","불검출","적합"
"17","복합조미식품","나라현","2015-05-20","400","불검출","불검출","적합"
"18","혼합제제","가나가와현","2015-07-20","130","불검출","불검출","적합"
"19","황산칼슘","오카야마현","2015-07-21","5,000","불검출","불검출","적합"
"20","과자(스낵과자)","아이치현","2015-08-04","897.84","불검출","불검출","적합"
"21","과자(쿠키)","도쿠시마현","2015-07-27","525","불검출","불검출","적합"
"22","과자(쿠키)","효고현","2015-07-09","21.38","불검출","불검출","적합"
"23","소스류","에히메현","2015-06-02","1,080","불검출","불검출","적합"
"24","과자(웨이퍼)","오사카부","2015-07-13","35.64","불검출","불검출","적합"
"25","과자(웨이퍼)","오사카부","2015-07-16","66.96","불검출","불검출","적합"
"26","유탕면류","이바라키현","2015-07-18","590.4","불검출","불검출","적합"
"27","유탕면류","이바라키현","2015-07-18","491.4","불검출","불검출","적합"
"28","프로바이오틱스 제품","오사카부","2015-07-22","3,762","불검출","불검출","적합"
"29","맥주","후쿠오카현","2015-06-27","226,980","불검출","불검출","적합"
"30","맥주","후쿠오카현","2015-06-27","226,980","불검출","불검출","적합"
"31","청주","교토부","2015-07-01","864","불검출","불검출","적합"
"32","국수","훗카이도","2015-06-04","600","불검출","불검출","적합"
"33","곡류가공품","후쿠시마현","2015-06-09","200","불검출","불검출","적합"
"34","복합조미식품","이바라키현","2015-06-16","33.6","불검출","불검출","적합"
"35","건어포류","에히메현","2015-07-07","1,080","불검출","불검출","적합"
"36","복합조미식품","미에현","2015-07-16","27.6","불검출","불검출","적합"
"37","복합조미식품","이바라키현","2015-06-16","28.8","불검출","불검출","적합"
"38","복합조미식품","미에현","2015-07-14","45","불검출","불검출","적합"
"39","드레싱","도치기현","2015-06-24","210","불검출","불검출","적합"
"40","복합조미식품","이바라키현","2015-06-25","19.8","불검출","불검출","적합"
"41","복합조미식품","미에현","2015-06-12","51.12","불검출","불검출","적합"
"42","소스류","도치기현","2015-06-02","60","불검출","불검출","적합"
"43","청주","교토부","2015-07-01","173","불검출","불검출","적합"
"44","혼합장","나가노현","2015-07-29","792","불검출","불검출","적합"
"45","소스류","히로시마현","2015-07-22","660","불검출","불검출","적합"
"46","고구마전분","가고시마현","2014-11-14","18,500","불검출","불검출","적합"
