"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수","","","","","","","","중량(㎏)",""
"합계","199","838,368","2","5,107","169","803,169","5","3,993","23","26,099"
"8.24","56","551,263","2","5,107","43","526,373","2","3,798","9","15,985"
"8.25","143","287,105","0","0","126","276,796","3","195","14","10,114"
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
